"","subject","condition","audio","step","sAnswer","rt","stepRepetition","trial","phase"
"8455","BBM14","BBM","asee_shstep15",15,0,1169,8,1,"Late"
"8456","BBM14","BBM","asee_shstep17",17,0,1697,8,5,"Late"
"8457","BBM14","BBM","asee_shstep05",5,1,914,9,2,"Late"
"8458","BBM14","BBM","asee_shstep07",7,1,1020,9,3,"Late"
"8459","BBM14","BBM","asee_shstep09",9,1,1165,9,5,"Late"
"8460","BBM14","BBM","asee_shstep11",11,0,1372,9,4,"Late"
"8461","BBM14","BBM","asee_shstep13",13,0,1104,9,0,"Late"
"8462","BBM14","BBM","asee_shstep15",15,0,1188,9,6,"Late"
"8463","BBM14","BBM","asee_shstep17",17,0,1099,9,1,"Late"
"8464","BBM14","BBM","asee_shstep05",5,1,1070,10,2,"Late"
"8465","BBM14","BBM","asee_shstep07",7,1,1057,10,5,"Late"
"8466","BBM14","BBM","asee_shstep09",9,1,1060,10,4,"Late"
"8467","BBM14","BBM","asee_shstep11",11,1,1197,10,6,"Late"
"8468","BBM14","BBM","asee_shstep13",13,1,1395,10,1,"Late"
"8469","BBM14","BBM","asee_shstep15",15,0,1184,10,3,"Late"
"8470","BBM14","BBM","asee_shstep17",17,0,1309,10,0,"Late"
"8471","BBM15","BBM","asee_shstep05",5,1,628,1,1,"Early"
"8472","BBM15","BBM","asee_shstep07",7,0,1342,1,6,"Early"
"8473","BBM15","BBM","asee_shstep09",9,0,727,1,5,"Early"
"8474","BBM15","BBM","asee_shstep11",11,0,660,1,3,"Early"
"8475","BBM15","BBM","asee_shstep13",13,0,667,1,0,"Early"
"8476","BBM15","BBM","asee_shstep15",15,0,725,1,4,"Early"
"8477","BBM15","BBM","asee_shstep17",17,0,793,1,2,"Early"
"8478","BBM15","BBM","asee_shstep05",5,1,711,2,5,"Early"
"8479","BBM15","BBM","asee_shstep07",7,1,711,2,0,"Early"
"8480","BBM15","BBM","asee_shstep09",9,1,720,2,1,"Early"
"8481","BBM15","BBM","asee_shstep11",11,0,793,2,3,"Early"
"8482","BBM15","BBM","asee_shstep13",13,0,710,2,4,"Early"
"8483","BBM15","BBM","asee_shstep15",15,0,704,2,6,"Early"
"8484","BBM15","BBM","asee_shstep17",17,0,727,2,2,"Early"
"8485","BBM15","BBM","asee_shstep05",5,1,659,3,6,"Early"
"8486","BBM15","BBM","asee_shstep07",7,1,646,3,4,"Early"
"8487","BBM15","BBM","asee_shstep09",9,1,766,3,3,"Early"
"8488","BBM15","BBM","asee_shstep11",11,0,857,3,5,"Early"
"8489","BBM15","BBM","asee_shstep13",13,0,814,3,1,"Early"
"8490","BBM15","BBM","asee_shstep15",15,0,811,3,2,"Early"
"8491","BBM15","BBM","asee_shstep17",17,0,718,3,0,"Early"
"8492","BBM15","BBM","asee_shstep05",5,1,667,4,0,"Early"
"8493","BBM15","BBM","asee_shstep07",7,1,596,4,2,"Early"
"8494","BBM15","BBM","asee_shstep09",9,1,784,4,1,"Early"
"8495","BBM15","BBM","asee_shstep11",11,0,788,4,4,"Early"
"8496","BBM15","BBM","asee_shstep13",13,0,908,4,6,"Early"
"8497","BBM15","BBM","asee_shstep15",15,0,663,4,3,"Early"
"8498","BBM15","BBM","asee_shstep17",17,0,616,4,5,"Early"
"8499","BBM15","BBM","asee_shstep05",5,1,578,5,0,"Early"
"8500","BBM15","BBM","asee_shstep07",7,1,722,5,3,"Early"
"8501","BBM15","BBM","asee_shstep09",9,1,611,5,1,"Early"
"8502","BBM15","BBM","asee_shstep11",11,1,800,5,5,"Early"
"8503","BBM15","BBM","asee_shstep13",13,0,632,5,4,"Early"
"8504","BBM15","BBM","asee_shstep15",15,0,611,5,6,"Early"
"8505","BBM15","BBM","asee_shstep17",17,0,565,5,2,"Early"
"8506","BBM15","BBM","asee_shstep05",5,1,615,6,5,"Late"
"8507","BBM15","BBM","asee_shstep07",7,1,573,6,4,"Late"
"8508","BBM15","BBM","asee_shstep09",9,1,601,6,3,"Late"
"8509","BBM15","BBM","asee_shstep11",11,1,672,6,6,"Late"
"8510","BBM15","BBM","asee_shstep13",13,0,663,6,2,"Late"
"8511","BBM15","BBM","asee_shstep15",15,0,664,6,0,"Late"
"8512","BBM15","BBM","asee_shstep17",17,0,621,6,1,"Late"
"8513","BBM15","BBM","asee_shstep05",5,1,646,7,2,"Late"
"8514","BBM15","BBM","asee_shstep07",7,1,616,7,3,"Late"
"8515","BBM15","BBM","asee_shstep09",9,1,541,7,0,"Late"
"8516","BBM15","BBM","asee_shstep11",11,1,659,7,1,"Late"
"8517","BBM15","BBM","asee_shstep13",13,0,554,7,4,"Late"
"8518","BBM15","BBM","asee_shstep15",15,0,518,7,6,"Late"
"8519","BBM15","BBM","asee_shstep17",17,0,584,7,5,"Late"
"8520","BBM15","BBM","asee_shstep05",5,1,531,8,2,"Late"
"8521","BBM15","BBM","asee_shstep07",7,1,549,8,6,"Late"
"8522","BBM15","BBM","asee_shstep09",9,1,508,8,1,"Late"
"8523","BBM15","BBM","asee_shstep11",11,0,700,8,0,"Late"
"8524","BBM15","BBM","asee_shstep13",13,0,516,8,5,"Late"
"8525","BBM15","BBM","asee_shstep15",15,0,595,8,3,"Late"
"8526","BBM15","BBM","asee_shstep17",17,0,579,8,4,"Late"
"8527","BBM15","BBM","asee_shstep05",5,1,591,9,1,"Late"
"8528","BBM15","BBM","asee_shstep07",7,1,515,9,0,"Late"
"8529","BBM15","BBM","asee_shstep09",9,1,564,9,6,"Late"
"8530","BBM15","BBM","asee_shstep11",11,1,582,9,4,"Late"
"8531","BBM15","BBM","asee_shstep13",13,0,639,9,3,"Late"
"8532","BBM15","BBM","asee_shstep15",15,0,615,9,5,"Late"
"8533","BBM15","BBM","asee_shstep17",17,0,567,9,2,"Late"
"8534","BBM15","BBM","asee_shstep05",5,1,490,10,4,"Late"
"8535","BBM15","BBM","asee_shstep07",7,1,559,10,1,"Late"
"8536","BBM15","BBM","asee_shstep09",9,1,499,10,0,"Late"
"8537","BBM15","BBM","asee_shstep11",11,1,616,10,3,"Late"
"8538","BBM15","BBM","asee_shstep13",13,0,581,10,2,"Late"
"8539","BBM15","BBM","asee_shstep15",15,0,524,10,5,"Late"
"8540","BBM15","BBM","asee_shstep17",17,0,519,10,6,"Late"
"8541","BBM16","BBM","asee_shstep05",5,1,2657,1,4,"Early"
"8542","BBM16","BBM","asee_shstep07",7,0,1900,1,5,"Early"
"8543","BBM16","BBM","asee_shstep09",9,1,1182,1,1,"Early"
"8544","BBM16","BBM","asee_shstep11",11,0,1091,1,2,"Early"
"8545","BBM16","BBM","asee_shstep13",13,0,1819,1,3,"Early"
"8546","BBM16","BBM","asee_shstep15",15,0,1727,1,6,"Early"
"8547","BBM16","BBM","asee_shstep17",17,0,1409,1,0,"Early"
"8548","BBM16","BBM","asee_shstep05",5,1,2127,2,1,"Early"
"8549","BBM16","BBM","asee_shstep07",7,0,1159,2,3,"Early"
"8550","BBM16","BBM","asee_shstep09",9,0,888,2,6,"Early"
"8551","BBM16","BBM","asee_shstep11",11,0,637,2,2,"Early"
"8552","BBM16","BBM","asee_shstep13",13,0,732,2,0,"Early"
"8553","BBM16","BBM","asee_shstep15",15,0,821,2,4,"Early"
"8554","BBM16","BBM","asee_shstep17",17,0,1887,2,5,"Early"
"8555","BBM16","BBM","asee_shstep05",5,1,993,3,1,"Early"
"8556","BBM16","BBM","asee_shstep07",7,1,1475,3,5,"Early"
"8557","BBM16","BBM","asee_shstep09",9,0,695,3,6,"Early"
"8558","BBM16","BBM","asee_shstep11",11,0,853,3,0,"Early"
"8559","BBM16","BBM","asee_shstep13",13,0,886,3,3,"Early"
"8560","BBM16","BBM","asee_shstep15",15,0,597,3,2,"Early"
"8561","BBM16","BBM","asee_shstep17",17,0,578,3,4,"Early"
"8562","BBM16","BBM","asee_shstep05",5,1,967,4,2,"Early"
"8563","BBM16","BBM","asee_shstep07",7,1,1090,4,3,"Early"
"8564","BBM16","BBM","asee_shstep09",9,1,1618,4,4,"Early"
"8565","BBM16","BBM","asee_shstep11",11,0,850,4,5,"Early"
"8566","BBM16","BBM","asee_shstep13",13,0,681,4,6,"Early"
"8567","BBM16","BBM","asee_shstep15",15,0,636,4,1,"Early"
"8568","BBM16","BBM","asee_shstep17",17,0,564,4,0,"Early"
"8569","BBM16","BBM","asee_shstep05",5,1,765,5,5,"Early"
"8570","BBM16","BBM","asee_shstep07",7,1,630,5,6,"Early"
"8571","BBM16","BBM","asee_shstep09",9,0,381,5,2,"Early"
"8572","BBM16","BBM","asee_shstep11",11,0,480,5,0,"Early"
"8573","BBM16","BBM","asee_shstep13",13,0,580,5,4,"Early"
"8574","BBM16","BBM","asee_shstep15",15,0,929,5,1,"Early"
"8575","BBM16","BBM","asee_shstep17",17,0,816,5,3,"Early"
"8576","BBM16","BBM","asee_shstep05",5,1,618,6,2,"Late"
"8577","BBM16","BBM","asee_shstep07",7,1,651,6,5,"Late"
"8578","BBM16","BBM","asee_shstep09",9,0,539,6,3,"Late"
"8579","BBM16","BBM","asee_shstep11",11,0,1094,6,0,"Late"
"8580","BBM16","BBM","asee_shstep13",13,0,630,6,1,"Late"
"8581","BBM16","BBM","asee_shstep15",15,0,784,6,6,"Late"
"8582","BBM16","BBM","asee_shstep17",17,0,513,6,4,"Late"
"8583","BBM16","BBM","asee_shstep05",5,0,608,7,1,"Late"
"8584","BBM16","BBM","asee_shstep07",7,1,671,7,2,"Late"
"8585","BBM16","BBM","asee_shstep09",9,0,603,7,6,"Late"
"8586","BBM16","BBM","asee_shstep11",11,0,583,7,3,"Late"
"8587","BBM16","BBM","asee_shstep13",13,1,582,7,5,"Late"
"8588","BBM16","BBM","asee_shstep15",15,1,577,7,4,"Late"
"8589","BBM16","BBM","asee_shstep17",17,0,488,7,0,"Late"
"8590","BBM16","BBM","asee_shstep05",5,1,615,8,1,"Late"
"8591","BBM16","BBM","asee_shstep07",7,1,711,8,6,"Late"
"8592","BBM16","BBM","asee_shstep09",9,1,575,8,2,"Late"
"8593","BBM16","BBM","asee_shstep11",11,1,1285,8,5,"Late"
"8594","BBM16","BBM","asee_shstep13",13,0,515,8,3,"Late"
"8595","BBM16","BBM","asee_shstep15",15,0,476,8,4,"Late"
"8596","BBM16","BBM","asee_shstep17",17,0,589,8,0,"Late"
"8597","BBM16","BBM","asee_shstep05",5,1,581,9,6,"Late"
"8598","BBM16","BBM","asee_shstep07",7,1,543,9,0,"Late"
"8599","BBM16","BBM","asee_shstep09",9,1,751,9,3,"Late"
"8600","BBM16","BBM","asee_shstep11",11,0,640,9,5,"Late"
"8601","BBM16","BBM","asee_shstep13",13,0,614,9,2,"Late"
"8602","BBM16","BBM","asee_shstep15",15,0,579,9,4,"Late"
"8603","BBM16","BBM","asee_shstep17",17,0,831,9,1,"Late"
"8604","BBM16","BBM","asee_shstep05",5,1,588,10,4,"Late"
"8605","BBM16","BBM","asee_shstep07",7,1,633,10,2,"Late"
"8606","BBM16","BBM","asee_shstep09",9,1,665,10,6,"Late"
"8607","BBM16","BBM","asee_shstep11",11,0,513,10,1,"Late"
"8608","BBM16","BBM","asee_shstep13",13,0,511,10,5,"Late"
"8609","BBM16","BBM","asee_shstep15",15,0,666,10,0,"Late"
"8610","BBM16","BBM","asee_shstep17",17,0,423,10,3,"Late"
"8611","BBM17","BBM","asee_shstep05",5,1,1440,1,6,"Early"
"8612","BBM17","BBM","asee_shstep07",7,1,1292,1,5,"Early"
"8613","BBM17","BBM","asee_shstep09",9,0,943,1,3,"Early"
"8614","BBM17","BBM","asee_shstep11",11,0,2366,1,4,"Early"
"8615","BBM17","BBM","asee_shstep13",13,0,4198,1,1,"Early"
"8616","BBM17","BBM","asee_shstep15",15,0,3385,1,0,"Early"
"8617","BBM17","BBM","asee_shstep17",17,0,1649,1,2,"Early"
"8618","BBM17","BBM","asee_shstep05",5,1,1080,2,2,"Early"
"8619","BBM17","BBM","asee_shstep07",7,1,1120,2,5,"Early"
"8620","BBM17","BBM","asee_shstep09",9,0,1013,2,4,"Early"
"8621","BBM17","BBM","asee_shstep11",11,0,1917,2,1,"Early"
"8622","BBM17","BBM","asee_shstep13",13,0,1435,2,0,"Early"
"8623","BBM17","BBM","asee_shstep15",15,0,919,2,6,"Early"
"8624","BBM17","BBM","asee_shstep17",17,0,846,2,3,"Early"
"8625","BBM17","BBM","asee_shstep05",5,1,879,3,5,"Early"
"8626","BBM17","BBM","asee_shstep07",7,1,1031,3,2,"Early"
"8627","BBM17","BBM","asee_shstep09",9,1,2348,3,4,"Early"
"8628","BBM17","BBM","asee_shstep11",11,0,1193,3,0,"Early"
"8629","BBM17","BBM","asee_shstep13",13,0,861,3,3,"Early"
"8630","BBM17","BBM","asee_shstep15",15,0,1014,3,6,"Early"
"8631","BBM17","BBM","asee_shstep17",17,0,1361,3,1,"Early"
"8632","BBM17","BBM","asee_shstep05",5,1,807,4,5,"Early"
"8633","BBM17","BBM","asee_shstep07",7,1,742,4,2,"Early"
"8634","BBM17","BBM","asee_shstep09",9,1,958,4,4,"Early"
"8635","BBM17","BBM","asee_shstep11",11,0,800,4,1,"Early"
"8636","BBM17","BBM","asee_shstep13",13,0,816,4,6,"Early"
"8637","BBM17","BBM","asee_shstep15",15,0,887,4,0,"Early"
"8638","BBM17","BBM","asee_shstep17",17,0,749,4,3,"Early"
"8639","BBM17","BBM","asee_shstep05",5,1,713,5,0,"Early"
"8640","BBM17","BBM","asee_shstep07",7,1,708,5,1,"Early"
"8641","BBM17","BBM","asee_shstep09",9,1,2124,5,4,"Early"
"8642","BBM17","BBM","asee_shstep11",11,0,1008,5,2,"Early"
"8643","BBM17","BBM","asee_shstep13",13,0,787,5,5,"Early"
"8644","BBM17","BBM","asee_shstep15",15,0,829,5,6,"Early"
"8645","BBM17","BBM","asee_shstep17",17,0,684,5,3,"Early"
"8646","BBM17","BBM","asee_shstep05",5,1,734,6,4,"Late"
"8647","BBM17","BBM","asee_shstep07",7,1,804,6,3,"Late"
"8648","BBM17","BBM","asee_shstep09",9,1,2185,6,1,"Late"
"8649","BBM17","BBM","asee_shstep11",11,0,873,6,0,"Late"
"8650","BBM17","BBM","asee_shstep13",13,0,1163,6,5,"Late"
"8651","BBM17","BBM","asee_shstep15",15,0,745,6,2,"Late"
"8652","BBM17","BBM","asee_shstep17",17,0,927,6,6,"Late"
"8653","BBM17","BBM","asee_shstep05",5,1,939,7,6,"Late"
"8654","BBM17","BBM","asee_shstep07",7,1,711,7,3,"Late"
"8655","BBM17","BBM","asee_shstep09",9,1,876,7,2,"Late"
"8656","BBM17","BBM","asee_shstep11",11,1,1135,7,0,"Late"
"8657","BBM17","BBM","asee_shstep13",13,0,850,7,1,"Late"
"8658","BBM17","BBM","asee_shstep15",15,0,730,7,5,"Late"
"8659","BBM17","BBM","asee_shstep17",17,0,613,7,4,"Late"
"8660","BBM17","BBM","asee_shstep05",5,1,627,8,1,"Late"
"8661","BBM17","BBM","asee_shstep07",7,1,778,8,2,"Late"
"8662","BBM17","BBM","asee_shstep09",9,1,811,8,0,"Late"
"8663","BBM17","BBM","asee_shstep11",11,1,860,8,4,"Late"
"8664","BBM17","BBM","asee_shstep13",13,0,714,8,6,"Late"
"8665","BBM17","BBM","asee_shstep15",15,0,608,8,3,"Late"
"8666","BBM17","BBM","asee_shstep17",17,0,701,8,5,"Late"
"8667","BBM17","BBM","asee_shstep05",5,1,588,9,0,"Late"
"8668","BBM17","BBM","asee_shstep07",7,1,677,9,3,"Late"
"8669","BBM17","BBM","asee_shstep09",9,1,1719,9,5,"Late"
"8670","BBM17","BBM","asee_shstep11",11,1,942,9,2,"Late"
"8671","BBM17","BBM","asee_shstep13",13,0,585,9,4,"Late"
"8672","BBM17","BBM","asee_shstep15",15,0,624,9,1,"Late"
"8673","BBM17","BBM","asee_shstep17",17,0,841,9,6,"Late"
"8674","BBM17","BBM","asee_shstep05",5,1,723,10,0,"Late"
"8675","BBM17","BBM","asee_shstep07",7,1,868,10,5,"Late"
"8676","BBM17","BBM","asee_shstep09",9,1,971,10,3,"Late"
"8677","BBM17","BBM","asee_shstep11",11,1,1074,10,6,"Late"
"8678","BBM17","BBM","asee_shstep13",13,0,605,10,2,"Late"
"8679","BBM17","BBM","asee_shstep15",15,0,958,10,4,"Late"
"8680","BBM17","BBM","asee_shstep17",17,0,783,10,1,"Late"
"8751","BBM19","BBM","asee_shstep05",5,1,1607,1,4,"Early"
"8752","BBM19","BBM","asee_shstep07",7,1,795,1,0,"Early"
"8753","BBM19","BBM","asee_shstep09",9,1,986,1,5,"Early"
"8754","BBM19","BBM","asee_shstep11",11,0,597,1,1,"Early"
"8755","BBM19","BBM","asee_shstep13",13,1,1925,1,3,"Early"
"8756","BBM19","BBM","asee_shstep15",15,0,907,1,6,"Early"
"8757","BBM19","BBM","asee_shstep17",17,0,788,1,2,"Early"
"8758","BBM19","BBM","asee_shstep05",5,1,904,2,0,"Early"
"8759","BBM19","BBM","asee_shstep07",7,1,824,2,5,"Early"
"8760","BBM19","BBM","asee_shstep09",9,1,708,2,3,"Early"
"8761","BBM19","BBM","asee_shstep11",11,0,598,2,6,"Early"
"8762","BBM19","BBM","asee_shstep13",13,0,645,2,4,"Early"
"8763","BBM19","BBM","asee_shstep15",15,0,753,2,1,"Early"
"8764","BBM19","BBM","asee_shstep17",17,0,441,2,2,"Early"
"8765","BBM19","BBM","asee_shstep05",5,1,679,3,2,"Early"
"8766","BBM19","BBM","asee_shstep07",7,1,506,3,3,"Early"
"8767","BBM19","BBM","asee_shstep09",9,1,701,3,6,"Early"
"8768","BBM19","BBM","asee_shstep11",11,1,782,3,4,"Early"
"8769","BBM19","BBM","asee_shstep13",13,0,436,3,0,"Early"
"8770","BBM19","BBM","asee_shstep15",15,0,1072,3,5,"Early"
"8771","BBM19","BBM","asee_shstep17",17,0,606,3,1,"Early"
"8772","BBM19","BBM","asee_shstep05",5,1,717,4,6,"Early"
"8773","BBM19","BBM","asee_shstep07",7,1,618,4,0,"Early"
"8774","BBM19","BBM","asee_shstep09",9,1,920,4,2,"Early"
"8775","BBM19","BBM","asee_shstep11",11,1,971,4,5,"Early"
"8776","BBM19","BBM","asee_shstep13",13,1,940,4,3,"Early"
"8777","BBM19","BBM","asee_shstep15",15,0,760,4,4,"Early"
"8778","BBM19","BBM","asee_shstep17",17,0,735,4,1,"Early"
"8779","BBM19","BBM","asee_shstep05",5,1,670,5,5,"Early"
"8780","BBM19","BBM","asee_shstep07",7,1,801,5,1,"Early"
"8781","BBM19","BBM","asee_shstep09",9,1,716,5,4,"Early"
"8782","BBM19","BBM","asee_shstep11",11,1,618,5,0,"Early"
"8783","BBM19","BBM","asee_shstep13",13,1,710,5,3,"Early"
"8784","BBM19","BBM","asee_shstep15",15,0,633,5,2,"Early"
"8785","BBM19","BBM","asee_shstep17",17,0,715,5,6,"Early"
"8786","BBM19","BBM","asee_shstep05",5,1,712,6,6,"Late"
"8787","BBM19","BBM","asee_shstep07",7,1,744,6,3,"Late"
"8788","BBM19","BBM","asee_shstep09",9,1,600,6,4,"Late"
"8789","BBM19","BBM","asee_shstep11",11,1,1302,6,2,"Late"
"8790","BBM19","BBM","asee_shstep13",13,0,960,6,0,"Late"
"8791","BBM19","BBM","asee_shstep15",15,0,958,6,1,"Late"
"8792","BBM19","BBM","asee_shstep17",17,0,701,6,5,"Late"
"8793","BBM19","BBM","asee_shstep05",5,1,599,7,1,"Late"
"8794","BBM19","BBM","asee_shstep07",7,1,598,7,3,"Late"
"8795","BBM19","BBM","asee_shstep09",9,1,602,7,2,"Late"
"8796","BBM19","BBM","asee_shstep11",11,1,688,7,0,"Late"
"8797","BBM19","BBM","asee_shstep13",13,1,819,7,6,"Late"
"8798","BBM19","BBM","asee_shstep15",15,1,629,7,5,"Late"
"8799","BBM19","BBM","asee_shstep17",17,0,773,7,4,"Late"
"8800","BBM19","BBM","asee_shstep05",5,1,823,8,1,"Late"
"8801","BBM19","BBM","asee_shstep07",7,1,660,8,6,"Late"
"8802","BBM19","BBM","asee_shstep09",9,1,841,8,2,"Late"
"8803","BBM19","BBM","asee_shstep11",11,1,711,8,3,"Late"
"8804","BBM19","BBM","asee_shstep13",13,1,819,8,5,"Late"
"8805","BBM19","BBM","asee_shstep15",15,1,840,8,0,"Late"
"8806","BBM19","BBM","asee_shstep17",17,0,730,8,4,"Late"
"8807","BBM19","BBM","asee_shstep05",5,1,599,9,6,"Late"
"8808","BBM19","BBM","asee_shstep07",7,1,619,9,0,"Late"
"8809","BBM19","BBM","asee_shstep09",9,1,565,9,5,"Late"
"8810","BBM19","BBM","asee_shstep11",11,1,748,9,1,"Late"
"8811","BBM19","BBM","asee_shstep13",13,1,821,9,3,"Late"
"8812","BBM19","BBM","asee_shstep15",15,1,821,9,2,"Late"
"8813","BBM19","BBM","asee_shstep17",17,0,810,9,4,"Late"
"8814","BBM19","BBM","asee_shstep05",5,1,718,10,0,"Late"
"8815","BBM19","BBM","asee_shstep07",7,1,572,10,3,"Late"
"8816","BBM19","BBM","asee_shstep09",9,1,594,10,2,"Late"
"8817","BBM19","BBM","asee_shstep11",11,1,888,10,1,"Late"
"8818","BBM19","BBM","asee_shstep13",13,0,666,10,5,"Late"
"8819","BBM19","BBM","asee_shstep15",15,0,658,10,4,"Late"
"8820","BBM19","BBM","asee_shstep17",17,0,590,10,6,"Late"
"8821","BBM20","BBM","asee_shstep05",5,1,1421,1,4,"Early"
"8822","BBM20","BBM","asee_shstep07",7,0,745,1,0,"Early"
"8823","BBM20","BBM","asee_shstep09",9,0,798,1,5,"Early"
"8824","BBM20","BBM","asee_shstep11",11,0,674,1,1,"Early"
"8825","BBM20","BBM","asee_shstep13",13,0,940,1,3,"Early"
"8826","BBM20","BBM","asee_shstep15",15,0,792,1,6,"Early"
"8827","BBM20","BBM","asee_shstep17",17,0,582,1,2,"Early"
"8828","BBM20","BBM","asee_shstep05",5,0,800,2,0,"Early"
"8829","BBM20","BBM","asee_shstep07",7,0,690,2,5,"Early"
"8830","BBM20","BBM","asee_shstep09",9,1,744,2,3,"Early"
"8831","BBM20","BBM","asee_shstep11",11,0,563,2,6,"Early"
"8832","BBM20","BBM","asee_shstep13",13,0,711,2,4,"Early"
"8833","BBM20","BBM","asee_shstep15",15,0,705,2,1,"Early"
"8834","BBM20","BBM","asee_shstep17",17,0,664,2,2,"Early"
"8835","BBM20","BBM","asee_shstep05",5,0,574,3,2,"Early"
"8836","BBM20","BBM","asee_shstep07",7,1,864,3,3,"Early"
"8837","BBM20","BBM","asee_shstep09",9,1,789,3,6,"Early"
"8838","BBM20","BBM","asee_shstep11",11,0,683,3,4,"Early"
"8839","BBM20","BBM","asee_shstep13",13,0,733,3,0,"Early"
"8840","BBM20","BBM","asee_shstep15",15,0,611,3,5,"Early"
"8841","BBM20","BBM","asee_shstep17",17,0,565,3,1,"Early"
"8842","BBM20","BBM","asee_shstep05",5,1,715,4,6,"Early"
"8843","BBM20","BBM","asee_shstep07",7,0,822,4,0,"Early"
"8844","BBM20","BBM","asee_shstep09",9,1,596,4,2,"Early"
"8845","BBM20","BBM","asee_shstep11",11,0,747,4,5,"Early"
"8846","BBM20","BBM","asee_shstep13",13,0,668,4,3,"Early"
"8847","BBM20","BBM","asee_shstep15",15,0,782,4,4,"Early"
"8848","BBM20","BBM","asee_shstep17",17,NA,786,4,1,"Early"
"8849","BBM20","BBM","asee_shstep05",5,1,791,5,5,"Early"
"8850","BBM20","BBM","asee_shstep07",7,1,660,5,1,"Early"
"8851","BBM20","BBM","asee_shstep09",9,0,548,5,4,"Early"
"8852","BBM20","BBM","asee_shstep11",11,0,723,5,0,"Early"
"8853","BBM20","BBM","asee_shstep13",13,0,752,5,3,"Early"
"8854","BBM20","BBM","asee_shstep15",15,0,799,5,2,"Early"
"8855","BBM20","BBM","asee_shstep17",17,0,601,5,6,"Early"
"8856","BBM20","BBM","asee_shstep05",5,1,697,6,6,"Late"
"8857","BBM20","BBM","asee_shstep07",7,1,781,6,3,"Late"
"8858","BBM20","BBM","asee_shstep09",9,0,677,6,4,"Late"
"8859","BBM20","BBM","asee_shstep11",11,0,757,6,2,"Late"
"8860","BBM20","BBM","asee_shstep13",13,0,782,6,0,"Late"
"8861","BBM20","BBM","asee_shstep15",15,0,641,6,1,"Late"
"8862","BBM20","BBM","asee_shstep17",17,0,678,6,5,"Late"
"8863","BBM20","BBM","asee_shstep05",5,1,641,7,1,"Late"
"8864","BBM20","BBM","asee_shstep07",7,1,795,7,3,"Late"
"8865","BBM20","BBM","asee_shstep09",9,0,590,7,2,"Late"
"8866","BBM20","BBM","asee_shstep11",11,0,638,7,0,"Late"
"8867","BBM20","BBM","asee_shstep13",13,0,600,7,6,"Late"
"8868","BBM20","BBM","asee_shstep15",15,0,684,7,5,"Late"
"8869","BBM20","BBM","asee_shstep17",17,0,608,7,4,"Late"
"8870","BBM20","BBM","asee_shstep05",5,1,619,8,1,"Late"
"8871","BBM20","BBM","asee_shstep07",7,1,683,8,6,"Late"
"8872","BBM20","BBM","asee_shstep09",9,0,659,8,2,"Late"
"8873","BBM20","BBM","asee_shstep11",11,0,623,8,3,"Late"
"8874","BBM20","BBM","asee_shstep13",13,0,613,8,5,"Late"
"8875","BBM20","BBM","asee_shstep15",15,0,501,8,0,"Late"
"8876","BBM20","BBM","asee_shstep17",17,0,606,8,4,"Late"
"8877","BBM20","BBM","asee_shstep05",5,1,781,9,6,"Late"
"8878","BBM20","BBM","asee_shstep07",7,1,747,9,0,"Late"
"8879","BBM20","BBM","asee_shstep09",9,0,841,9,5,"Late"
"8880","BBM20","BBM","asee_shstep11",11,0,606,9,1,"Late"
"8881","BBM20","BBM","asee_shstep13",13,0,726,9,3,"Late"
"8882","BBM20","BBM","asee_shstep15",15,0,588,9,2,"Late"
"8883","BBM20","BBM","asee_shstep17",17,0,695,9,4,"Late"
"8884","BBM20","BBM","asee_shstep05",5,0,651,10,0,"Late"
"8885","BBM20","BBM","asee_shstep07",7,0,732,10,3,"Late"
"8886","BBM20","BBM","asee_shstep09",9,0,716,10,2,"Late"
"8887","BBM20","BBM","asee_shstep11",11,0,618,10,1,"Late"
"8888","BBM20","BBM","asee_shstep13",13,0,677,10,5,"Late"
"8889","BBM20","BBM","asee_shstep15",15,0,751,10,4,"Late"
"8890","BBM20","BBM","asee_shstep17",17,0,613,10,6,"Late"
"8891","BBM21","BBM","asee_shstep05",5,1,1406,1,4,"Early"
"8892","BBM21","BBM","asee_shstep07",7,1,1549,1,0,"Early"
"8893","BBM21","BBM","asee_shstep09",9,1,1506,1,6,"Early"
"8894","BBM21","BBM","asee_shstep11",11,1,1153,1,2,"Early"
"8895","BBM21","BBM","asee_shstep13",13,0,1727,1,5,"Early"
"8896","BBM21","BBM","asee_shstep15",15,0,1947,1,1,"Early"
"8897","BBM21","BBM","asee_shstep17",17,0,1470,1,3,"Early"
"8898","BBM21","BBM","asee_shstep05",5,1,736,2,5,"Early"
"8899","BBM21","BBM","asee_shstep07",7,1,852,2,4,"Early"
"8900","BBM21","BBM","asee_shstep09",9,1,893,2,2,"Early"
"8901","BBM21","BBM","asee_shstep11",11,0,1884,2,0,"Early"
"8902","BBM21","BBM","asee_shstep13",13,0,1391,2,1,"Early"
"8903","BBM21","BBM","asee_shstep15",15,0,994,2,3,"Early"
"8904","BBM21","BBM","asee_shstep17",17,0,855,2,6,"Early"
"8905","BBM21","BBM","asee_shstep05",5,1,629,3,6,"Early"
"8906","BBM21","BBM","asee_shstep07",7,1,815,3,1,"Early"
"8907","BBM21","BBM","asee_shstep09",9,1,701,3,3,"Early"
"8908","BBM21","BBM","asee_shstep11",11,1,1007,3,5,"Early"
"8909","BBM21","BBM","asee_shstep13",13,0,885,3,0,"Early"
