,subject,id,condition,word,step,trial,pass,phase,SAnswer,rt,sex,hearing,lang,equip
199,Subject003,1010subject552,bam,asee_shstep17.wav,17,3,1,Early,0,1065,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
200,Subject003,1010subject552,bam,asee_shstep17.wav,17,10,2,Early,0,1777,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
201,Subject003,1010subject552,bam,asee_shstep17.wav,17,17,3,Early,0,1045,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
202,Subject003,1010subject552,bam,asee_shstep17.wav,17,34,4,Early,0,954,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
203,Subject003,1010subject552,bam,asee_shstep17.wav,17,38,5,Early,0,925,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
204,Subject003,1010subject552,bam,asee_shstep15.wav,15,18,3,Early,0,1076,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
205,Subject003,1010subject552,bam,asee_shstep15.wav,15,39,4,Early,0,907,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
206,Subject003,1010subject552,bam,asee_shstep15.wav,15,52,5,Early,0,940,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
207,Subject003,1010subject552,bam,asee_shstep17.wav,17,53,9,Late,0,877,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
208,Subject003,1010subject552,bam,asee_shstep17.wav,17,41,6,Late,0,688,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
209,Subject003,1010subject552,bam,asee_shstep17.wav,17,44,7,Late,0,934,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
210,Subject003,1010subject552,bam,asee_shstep17.wav,17,51,8,Late,0,833,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
211,Subject004,1010subject64,aam,asee_shstep5.wav,5,11,2,Early,1,1203,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
212,Subject004,1010subject64,aam,asee_shstep5.wav,5,36,6,Late,1,1164,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
213,Subject004,1010subject64,aam,asee_shstep5.wav,5,12,3,Early,1,1155,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
214,Subject004,1010subject64,aam,asee_shstep5.wav,5,15,4,Early,1,1137,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
215,Subject004,1010subject64,aam,asee_shstep5.wav,5,29,5,Early,1,1187,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
216,Subject004,1010subject64,aam,asee_shstep5.wav,5,60,10,Late,1,1138,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
217,Subject004,1010subject64,aam,asee_shstep5.wav,5,37,7,Late,1,1044,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
218,Subject004,1010subject64,aam,asee_shstep5.wav,5,39,8,Late,1,1789,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
219,Subject004,1010subject64,aam,asee_shstep5.wav,5,43,9,Late,1,1216,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
220,Subject004,1010subject64,aam,asee_shstep5.wav,5,0,1,Early,1,2664,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
221,Subject004,1010subject64,aam,asee_shstep13.wav,13,17,1,Early,0,1173,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
222,Subject004,1010subject64,aam,asee_shstep13.wav,13,20,2,Early,1,2314,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
223,Subject004,1010subject64,aam,asee_shstep13.wav,13,23,3,Early,0,1231,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
224,Subject004,1010subject64,aam,asee_shstep13.wav,13,28,4,Early,0,1430,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
225,Subject004,1010subject64,aam,asee_shstep13.wav,13,33,5,Early,0,2391,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
226,Subject004,1010subject64,aam,asee_shstep13.wav,13,54,6,Late,0,1225,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
227,Subject004,1010subject64,aam,asee_shstep13.wav,13,56,7,Late,0,1301,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
228,Subject004,1010subject64,aam,asee_shstep13.wav,13,59,8,Late,0,1063,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
229,Subject004,1010subject64,aam,asee_shstep13.wav,13,64,9,Late,0,1187,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
230,Subject004,1010subject64,aam,asee_shstep13.wav,13,67,10,Late,0,1176,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
231,Subject004,1010subject64,aam,asee_shstep7.wav,7,5,1,Early,1,1369,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
232,Subject004,1010subject64,aam,asee_shstep7.wav,7,25,2,Early,1,1119,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
233,Subject004,1010subject64,aam,asee_shstep7.wav,7,26,3,Early,1,1196,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
234,Subject004,1010subject64,aam,asee_shstep7.wav,7,27,4,Early,1,1284,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
235,Subject004,1010subject64,aam,asee_shstep7.wav,7,32,5,Early,1,1611,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
236,Subject004,1010subject64,aam,asee_shstep7.wav,7,40,6,Late,1,1118,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
237,Subject004,1010subject64,aam,asee_shstep7.wav,7,42,7,Late,1,1176,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
238,Subject004,1010subject64,aam,asee_shstep7.wav,7,52,8,Late,1,1210,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
239,Subject004,1010subject64,aam,asee_shstep7.wav,7,62,9,Late,1,1172,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
240,Subject004,1010subject64,aam,asee_shstep7.wav,7,63,10,Late,1,1472,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
241,Subject004,1010subject64,aam,asee_shstep9.wav,9,6,1,Early,1,1495,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
242,Subject004,1010subject64,aam,asee_shstep9.wav,9,7,2,Early,1,2598,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
243,Subject004,1010subject64,aam,asee_shstep9.wav,9,18,3,Early,0,1601,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
244,Subject004,1010subject64,aam,asee_shstep9.wav,9,21,4,Early,1,1113,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
245,Subject004,1010subject64,aam,asee_shstep9.wav,9,24,5,Early,0,1335,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
246,Subject004,1010subject64,aam,asee_shstep9.wav,9,30,6,Late,1,1268,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
247,Subject004,1010subject64,aam,asee_shstep9.wav,9,35,7,Late,1,4610,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
248,Subject004,1010subject64,aam,asee_shstep9.wav,9,48,8,Late,1,1196,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
249,Subject004,1010subject64,aam,asee_shstep9.wav,9,49,9,Late,0,1343,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
250,Subject004,1010subject64,aam,asee_shstep9.wav,9,57,10,Late,1,1068,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
251,Subject004,1010subject64,aam,asee_shstep11.wav,11,1,1,Early,1,3150,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
252,Subject004,1010subject64,aam,asee_shstep11.wav,11,2,2,Early,0,1509,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
253,Subject004,1010subject64,aam,asee_shstep11.wav,11,9,3,Early,0,1069,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
254,Subject004,1010subject64,aam,asee_shstep11.wav,11,10,4,Early,0,1311,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
256,Subject004,1010subject64,aam,asee_shstep11.wav,11,50,6,Late,0,1315,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
257,Subject004,1010subject64,aam,asee_shstep11.wav,11,53,7,Late,1,1314,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
258,Subject004,1010subject64,aam,asee_shstep11.wav,11,61,8,Late,1,1469,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
259,Subject004,1010subject64,aam,asee_shstep11.wav,11,65,9,Late,0,1583,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
260,Subject004,1010subject64,aam,asee_shstep11.wav,11,69,10,Late,1,1203,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
261,Subject004,1010subject64,aam,asee_shstep17.wav,17,22,3,Early,0,1110,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
262,Subject004,1010subject64,aam,asee_shstep15.wav,15,3,1,Early,0,1242,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
263,Subject004,1010subject64,aam,asee_shstep15.wav,15,4,2,Early,0,1208,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
264,Subject004,1010subject64,aam,asee_shstep15.wav,15,8,3,Early,0,1227,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
265,Subject004,1010subject64,aam,asee_shstep15.wav,15,13,4,Early,0,1223,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
266,Subject004,1010subject64,aam,asee_shstep15.wav,15,34,5,Early,0,1036,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
267,Subject004,1010subject64,aam,asee_shstep15.wav,15,38,6,Late,0,1338,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
268,Subject004,1010subject64,aam,asee_shstep15.wav,15,44,7,Late,0,1136,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
269,Subject004,1010subject64,aam,asee_shstep15.wav,15,45,8,Late,0,1061,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
270,Subject004,1010subject64,aam,asee_shstep15.wav,15,51,9,Late,0,1310,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
271,Subject004,1010subject64,aam,asee_shstep15.wav,15,55,10,Late,0,1066,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
272,Subject004,1010subject64,aam,asee_shstep17.wav,17,14,1,Early,0,1240,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
273,Subject004,1010subject64,aam,asee_shstep17.wav,17,16,2,Early,0,1255,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
274,Subject004,1010subject64,aam,asee_shstep17.wav,17,47,7,Late,0,1032,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
275,Subject004,1010subject64,aam,asee_shstep17.wav,17,31,4,Early,0,1190,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
276,Subject004,1010subject64,aam,asee_shstep17.wav,17,41,5,Early,0,1161,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
277,Subject004,1010subject64,aam,asee_shstep17.wav,17,46,6,Late,0,1134,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
278,Subject004,1010subject64,aam,asee_shstep17.wav,17,58,8,Late,0,1066,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
279,Subject004,1010subject64,aam,asee_shstep17.wav,17,66,9,Late,0,1204,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
280,Subject004,1010subject64,aam,asee_shstep17.wav,17,68,10,Late,0,1124,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
421,Subject007,1010subject950,aam,asee_shstep13.wav,13,28,5,Early,0,1040,Male,yes,english,Over-the-ear headphones (cost more than $100)
422,Subject007,1010subject950,aam,asee_shstep13.wav,13,17,2,Early,0,709,Male,yes,english,Over-the-ear headphones (cost more than $100)
423,Subject007,1010subject950,aam,asee_shstep13.wav,13,18,3,Early,0,811,Male,yes,english,Over-the-ear headphones (cost more than $100)
424,Subject007,1010subject950,aam,asee_shstep13.wav,13,20,4,Early,0,1594,Male,yes,english,Over-the-ear headphones (cost more than $100)
425,Subject007,1010subject950,aam,asee_shstep11.wav,11,39,5,Early,0,1306,Male,yes,english,Over-the-ear headphones (cost more than $100)
426,Subject007,1010subject950,aam,asee_shstep11.wav,11,42,6,Late,0,1009,Male,yes,english,Over-the-ear headphones (cost more than $100)
427,Subject007,1010subject950,aam,asee_shstep11.wav,11,44,7,Late,0,987,Male,yes,english,Over-the-ear headphones (cost more than $100)
428,Subject007,1010subject950,aam,asee_shstep11.wav,11,52,8,Late,0,568,Male,yes,english,Over-the-ear headphones (cost more than $100)
429,Subject007,1010subject950,aam,asee_shstep11.wav,11,56,9,Late,0,1404,Male,yes,english,Over-the-ear headphones (cost more than $100)
430,Subject007,1010subject950,aam,asee_shstep11.wav,11,69,10,Late,0,1029,Male,yes,english,Over-the-ear headphones (cost more than $100)
431,Subject007,1010subject950,aam,asee_shstep13.wav,13,14,1,Early,0,2638,Male,yes,english,Over-the-ear headphones (cost more than $100)
432,Subject007,1010subject950,aam,asee_shstep5.wav,5,24,1,Early,1,1047,Male,yes,english,Over-the-ear headphones (cost more than $100)
433,Subject007,1010subject950,aam,asee_shstep5.wav,5,29,2,Early,1,840,Male,yes,english,Over-the-ear headphones (cost more than $100)
434,Subject007,1010subject950,aam,asee_shstep5.wav,5,30,3,Early,1,979,Male,yes,english,Over-the-ear headphones (cost more than $100)
435,Subject007,1010subject950,aam,asee_shstep5.wav,5,31,4,Early,1,834,Male,yes,english,Over-the-ear headphones (cost more than $100)
436,Subject007,1010subject950,aam,asee_shstep13.wav,13,36,6,Late,0,1350,Male,yes,english,Over-the-ear headphones (cost more than $100)
437,Subject007,1010subject950,aam,asee_shstep13.wav,13,38,7,Late,0,744,Male,yes,english,Over-the-ear headphones (cost more than $100)
438,Subject007,1010subject950,aam,asee_shstep13.wav,13,45,8,Late,0,884,Male,yes,english,Over-the-ear headphones (cost more than $100)
439,Subject007,1010subject950,aam,asee_shstep13.wav,13,50,9,Late,0,899,Male,yes,english,Over-the-ear headphones (cost more than $100)
440,Subject007,1010subject950,aam,asee_shstep13.wav,13,57,10,Late,0,862,Male,yes,english,Over-the-ear headphones (cost more than $100)
441,Subject007,1010subject950,aam,asee_shstep15.wav,15,7,1,Early,0,715,Male,yes,english,Over-the-ear headphones (cost more than $100)
442,Subject007,1010subject950,aam,asee_shstep15.wav,15,15,2,Early,0,752,Male,yes,english,Over-the-ear headphones (cost more than $100)
443,Subject007,1010subject950,aam,asee_shstep15.wav,15,16,3,Early,0,747,Male,yes,english,Over-the-ear headphones (cost more than $100)
444,Subject007,1010subject950,aam,asee_shstep15.wav,15,26,4,Early,0,808,Male,yes,english,Over-the-ear headphones (cost more than $100)
445,Subject007,1010subject950,aam,asee_shstep15.wav,15,27,5,Early,0,866,Male,yes,english,Over-the-ear headphones (cost more than $100)
446,Subject007,1010subject950,aam,asee_shstep15.wav,15,35,6,Late,0,1063,Male,yes,english,Over-the-ear headphones (cost more than $100)
447,Subject007,1010subject950,aam,asee_shstep15.wav,15,37,7,Late,0,998,Male,yes,english,Over-the-ear headphones (cost more than $100)
448,Subject007,1010subject950,aam,asee_shstep15.wav,15,49,8,Late,0,948,Male,yes,english,Over-the-ear headphones (cost more than $100)
449,Subject007,1010subject950,aam,asee_shstep15.wav,15,58,9,Late,0,686,Male,yes,english,Over-the-ear headphones (cost more than $100)
450,Subject007,1010subject950,aam,asee_shstep15.wav,15,59,10,Late,0,622,Male,yes,english,Over-the-ear headphones (cost more than $100)
451,Subject007,1010subject950,aam,asee_shstep17.wav,17,4,1,Early,0,1263,Male,yes,english,Over-the-ear headphones (cost more than $100)
452,Subject007,1010subject950,aam,asee_shstep17.wav,17,6,2,Early,0,712,Male,yes,english,Over-the-ear headphones (cost more than $100)
453,Subject007,1010subject950,aam,asee_shstep17.wav,17,9,3,Early,0,688,Male,yes,english,Over-the-ear headphones (cost more than $100)
454,Subject007,1010subject950,aam,asee_shstep17.wav,17,10,4,Early,0,679,Male,yes,english,Over-the-ear headphones (cost more than $100)
455,Subject007,1010subject950,aam,asee_shstep17.wav,17,11,5,Early,0,710,Male,yes,english,Over-the-ear headphones (cost more than $100)
456,Subject007,1010subject950,aam,asee_shstep17.wav,17,46,6,Late,0,922,Male,yes,english,Over-the-ear headphones (cost more than $100)
457,Subject007,1010subject950,aam,asee_shstep17.wav,17,47,7,Late,0,709,Male,yes,english,Over-the-ear headphones (cost more than $100)
458,Subject007,1010subject950,aam,asee_shstep17.wav,17,53,8,Late,0,660,Male,yes,english,Over-the-ear headphones (cost more than $100)
459,Subject007,1010subject950,aam,asee_shstep17.wav,17,60,9,Late,0,583,Male,yes,english,Over-the-ear headphones (cost more than $100)
460,Subject007,1010subject950,aam,asee_shstep17.wav,17,66,10,Late,0,724,Male,yes,english,Over-the-ear headphones (cost more than $100)
461,Subject007,1010subject950,aam,asee_shstep9.wav,9,68,10,Late,1,1172,Male,yes,english,Over-the-ear headphones (cost more than $100)
462,Subject007,1010subject950,aam,asee_shstep11.wav,11,5,1,Early,0,1056,Male,yes,english,Over-the-ear headphones (cost more than $100)
463,Subject007,1010subject950,aam,asee_shstep11.wav,11,21,2,Early,1,1409,Male,yes,english,Over-the-ear headphones (cost more than $100)
464,Subject007,1010subject950,aam,asee_shstep11.wav,11,25,3,Early,0,1419,Male,yes,english,Over-the-ear headphones (cost more than $100)
465,Subject007,1010subject950,aam,asee_shstep11.wav,11,33,4,Early,0,1032,Male,yes,english,Over-the-ear headphones (cost more than $100)
466,Subject007,1010subject950,aam,asee_shstep5.wav,5,54,8,Late,0,476,Male,yes,english,Over-the-ear headphones (cost more than $100)
467,Subject007,1010subject950,aam,asee_shstep5.wav,5,64,9,Late,1,957,Male,yes,english,Over-the-ear headphones (cost more than $100)
468,Subject007,1010subject950,aam,asee_shstep5.wav,5,65,10,Late,1,972,Male,yes,english,Over-the-ear headphones (cost more than $100)
470,Subject007,1010subject950,aam,asee_shstep7.wav,7,2,2,Early,1,1564,Male,yes,english,Over-the-ear headphones (cost more than $100)
471,Subject007,1010subject950,aam,asee_shstep7.wav,7,8,3,Early,1,921,Male,yes,english,Over-the-ear headphones (cost more than $100)
472,Subject007,1010subject950,aam,asee_shstep7.wav,7,12,4,Early,1,740,Male,yes,english,Over-the-ear headphones (cost more than $100)
473,Subject007,1010subject950,aam,asee_shstep7.wav,7,23,5,Early,1,829,Male,yes,english,Over-the-ear headphones (cost more than $100)
