Subject,Condition,word,wordType,grammarType,trial,nounAnswer,nounAnswer2,accuracy,rt
ABM02,ABM,animal,filler,noun,5,1,noun,1,757
ABM02,ABM,annoying,filler,notNoun,43,0,notNoun,1,999
ABM02,ABM,appear,filler,notNoun,34,1,noun,0,1162
ABM02,ABM,around,filler,notNoun,2,0,notNoun,1,1010
ABM02,ABM,avenue,filler,noun,73,1,noun,1,877
ABM02,ABM,bakery,filler,noun,47,0,notNoun,0,1128
ABM02,ABM,ballerina,filler,noun,65,1,noun,1,962
ABM02,ABM,basementstep20,critical,noun,22,1,noun,1,882
ABM02,ABM,beauty,filler,noun,72,0,notNoun,0,864
ABM02,ABM,become,filler,notNoun,32,0,notNoun,1,1283
ABM02,ABM,brain,filler,noun,94,1,noun,1,928
ABM02,ABM,camera,filler,noun,8,1,noun,1,773
ABM02,ABM,casserolestep0,critical,noun,28,0,notNoun,0,1038
ABM02,ABM,ciderstep0,critical,noun,12,0,notNoun,0,936
ABM02,ABM,degree,filler,noun,64,1,noun,1,876
ABM02,ABM,depend,filler,notNoun,3,0,notNoun,1,1150
ABM02,ABM,develop,filler,notNoun,58,0,notNoun,1,1091
ABM02,ABM,document,filler,noun,45,1,noun,1,970
ABM02,ABM,dragon,filler,noun,55,1,noun,1,853
ABM02,ABM,embody,filler,notNoun,36,0,notNoun,1,1140
ABM02,ABM,energy,filler,noun,95,1,noun,1,1170
ABM02,ABM,engine,filler,noun,71,1,noun,1,871
ABM02,ABM,enroll,filler,notNoun,39,0,notNoun,1,1046
ABM02,ABM,eternal,filler,notNoun,96,0,notNoun,1,996
ABM02,ABM,evolve,filler,notNoun,23,0,notNoun,1,1439
ABM02,ABM,failure,filler,noun,15,1,noun,1,920
ABM02,ABM,family,filler,noun,90,1,noun,1,989
ABM02,ABM,felony,filler,noun,98,0,notNoun,0,1031
ABM02,ABM,freeze,filler,notNoun,31,0,notNoun,1,1104
ABM02,ABM,fumble,filler,notNoun,91,1,noun,0,1301
ABM02,ABM,garden,filler,noun,62,1,noun,1,769
ABM02,ABM,gasolinestep0,critical,noun,10,1,noun,1,1124
ABM02,ABM,global,filler,notNoun,4,1,noun,0,1281
ABM02,ABM,grapple,filler,notNoun,78,0,notNoun,1,918
ABM02,ABM,guilty,filler,notNoun,11,0,notNoun,1,850
ABM02,ABM,gullible,filler,notNoun,97,0,notNoun,1,845
ABM02,ABM,hamburger,filler,noun,21,1,noun,1,907
ABM02,ABM,harmful,filler,notNoun,92,0,notNoun,1,1082
ABM02,ABM,hidden,filler,notNoun,27,0,notNoun,1,1180
ABM02,ABM,honeymoon,filler,noun,87,1,noun,1,1013
ABM02,ABM,human,filler,noun,7,1,noun,1,786
ABM02,ABM,ignore,filler,notNoun,74,0,notNoun,1,1042
ABM02,ABM,image,filler,noun,6,1,noun,1,911
ABM02,ABM,immoral,filler,notNoun,42,0,notNoun,1,1031
ABM02,ABM,immune,filler,notNoun,53,0,notNoun,1,987
ABM02,ABM,ironic,filler,notNoun,40,0,notNoun,1,971
ABM02,ABM,kidnap,filler,notNoun,83,0,notNoun,1,1109
ABM02,ABM,lawyer,filler,noun,86,1,noun,1,959
ABM02,ABM,lunatic,filler,notNoun,41,1,noun,0,905
ABM02,ABM,manually,filler,notNoun,14,0,notNoun,1,1151
ABM02,ABM,marina,filler,noun,59,1,noun,1,1117
ABM02,ABM,military,filler,noun,51,1,noun,1,902
ABM02,ABM,mineral,filler,noun,9,1,noun,1,830
ABM02,ABM,momentary,filler,notNoun,16,0,notNoun,1,1102
ABM02,ABM,occupy,filler,notNoun,1,0,notNoun,1,1161
ABM02,ABM,omelet,filler,noun,13,1,noun,1,883
ABM02,ABM,opaque,filler,notNoun,17,0,notNoun,1,1118
ABM02,ABM,orbital,filler,notNoun,33,0,notNoun,1,1135
ABM02,ABM,overcome,filler,notNoun,46,0,notNoun,1,1356
ABM02,ABM,parable,filler,noun,89,0,notNoun,0,972
ABM02,ABM,parrot,filler,noun,69,1,noun,1,806
ABM02,ABM,pineapple,filler,noun,48,1,noun,1,841
ABM02,ABM,recovery,filler,noun,24,0,notNoun,0,961
ABM02,ABM,regular,filler,notNoun,63,0,notNoun,1,902
ABM02,ABM,relate,filler,notNoun,52,0,notNoun,1,1247
ABM02,ABM,remedial,filler,notNoun,67,0,notNoun,1,936
ABM02,ABM,remind,filler,notNoun,77,0,notNoun,1,966
ABM02,ABM,romantic,filler,notNoun,79,0,notNoun,1,1307
ABM02,ABM,royalty,filler,noun,85,0,notNoun,0,1452
ABM02,ABM,sabrestep20,critical,noun,18,0,notNoun,0,912
ABM02,ABM,saltystep20,critical,notNoun,50,0,notNoun,1,1028
ABM02,ABM,sandalstep20,critical,noun,82,1,noun,1,1208
ABM02,ABM,seaweedstep20,critical,noun,84,1,noun,1,1074
ABM02,ABM,secludedstep20,critical,notNoun,57,0,notNoun,1,1045
ABM02,ABM,secondstep20,critical,noun,20,0,notNoun,0,1193
ABM02,ABM,severalstep20,critical,notNoun,66,0,notNoun,1,1164
ABM02,ABM,sidewalkstep0,critical,noun,49,1,noun,1,1303
ABM02,ABM,silverstep0,critical,noun,26,1,noun,1,991
ABM02,ABM,similarstep0,critical,notNoun,60,0,notNoun,1,1119
ABM02,ABM,solidstep0,critical,notNoun,70,0,notNoun,1,1344
ABM02,ABM,submarinestep0,critical,noun,81,1,noun,1,1043
ABM02,ABM,sufferstep0,critical,notNoun,35,0,notNoun,1,909
ABM02,ABM,superpowerstep0,critical,noun,88,1,noun,1,1547
ABM02,ABM,surrenderstep0,critical,notNoun,25,0,notNoun,1,2352
ABM02,ABM,tobacco,filler,noun,56,1,noun,1,938
ABM02,ABM,totally,filler,notNoun,80,0,notNoun,1,1155
ABM02,ABM,tutorial,filler,noun,93,1,noun,1,1314
ABM02,ABM,typical,filler,notNoun,68,0,notNoun,1,1061
ABM02,ABM,umbrella,filler,noun,54,1,noun,1,951
ABM02,ABM,unique,filler,notNoun,44,0,notNoun,1,1271
ABM02,ABM,vibrant,filler,notNoun,75,0,notNoun,1,1028
ABM02,ABM,warrantee,filler,noun,30,1,noun,1,1254
ABM02,ABM,weekly,filler,notNoun,37,0,notNoun,1,1140
ABM02,ABM,wrinkle,filler,noun,61,1,noun,1,834
ABM02,ABM,yell,filler,notNoun,99,1,noun,0,829
ABM02,ABM,yoghurt,filler,noun,29,1,noun,1,983
ABM03,ABM,acerbicstep20,critical,notNoun,84,0,notNoun,1,854
ABM03,ABM,alone,filler,notNoun,26,0,notNoun,1,811
ABM03,ABM,america,filler,noun,76,0,notNoun,0,1062
ABM03,ABM,anemia,filler,noun,29,0,notNoun,0,1138
ABM03,ABM,animal,filler,noun,6,1,noun,1,761
ABM03,ABM,annoying,filler,notNoun,5,0,notNoun,1,848
ABM03,ABM,appear,filler,notNoun,33,0,notNoun,1,960
ABM03,ABM,around,filler,notNoun,65,0,notNoun,1,929
ABM03,ABM,avenue,filler,noun,44,1,noun,1,1449
ABM03,ABM,bakery,filler,noun,19,0,notNoun,0,1105
ABM03,ABM,ballerina,filler,noun,37,1,noun,1,995
ABM03,ABM,basementstep20,critical,noun,10,1,noun,1,992
ABM03,ABM,beauty,filler,noun,46,0,notNoun,0,1799
ABM03,ABM,become,filler,notNoun,80,0,notNoun,1,1055
ABM03,ABM,brain,filler,noun,8,1,noun,1,770
ABM03,ABM,camera,filler,noun,78,1,noun,1,802
ABM03,ABM,casserolestep0,critical,noun,9,0,notNoun,0,940
ABM03,ABM,ciderstep0,critical,noun,99,0,notNoun,0,852
ABM03,ABM,degree,filler,noun,34,0,notNoun,0,887
ABM03,ABM,depend,filler,notNoun,67,0,notNoun,1,1033
ABM03,ABM,develop,filler,notNoun,85,0,notNoun,1,1086
ABM03,ABM,document,filler,noun,47,1,noun,1,1125
ABM03,ABM,dragon,filler,noun,79,1,noun,1,766
ABM03,ABM,embody,filler,notNoun,54,0,notNoun,1,972
ABM03,ABM,energy,filler,noun,1,0,notNoun,0,891
ABM03,ABM,engine,filler,noun,89,1,noun,1,859
ABM03,ABM,enroll,filler,notNoun,77,0,notNoun,1,929
ABM03,ABM,eternal,filler,notNoun,0,0,notNoun,1,1019
ABM03,ABM,evolve,filler,notNoun,93,0,notNoun,1,971
ABM03,ABM,failure,filler,noun,73,0,notNoun,0,893
ABM03,ABM,family,filler,noun,95,1,noun,1,865
ABM03,ABM,felony,filler,noun,38,0,notNoun,0,908
ABM03,ABM,freeze,filler,notNoun,74,0,notNoun,1,980
ABM03,ABM,fumble,filler,notNoun,62,0,notNoun,1,838
ABM03,ABM,garden,filler,noun,57,1,noun,1,936
ABM03,ABM,gasolinestep0,critical,noun,4,0,notNoun,0,1280
ABM03,ABM,global,filler,notNoun,64,0,notNoun,1,901
ABM03,ABM,grapple,filler,notNoun,24,0,notNoun,1,868
ABM03,ABM,guilty,filler,notNoun,86,0,notNoun,1,1138
ABM03,ABM,gullible,filler,notNoun,42,0,notNoun,1,811
ABM03,ABM,hamburger,filler,noun,13,1,noun,1,826
ABM03,ABM,harmful,filler,notNoun,81,0,notNoun,1,897
ABM03,ABM,hidden,filler,notNoun,72,0,notNoun,1,1011
ABM03,ABM,honeymoon,filler,noun,58,0,notNoun,0,981
ABM03,ABM,human,filler,noun,7,1,noun,1,897
ABM03,ABM,ignore,filler,notNoun,35,0,notNoun,1,892
ABM03,ABM,image,filler,noun,83,0,notNoun,0,871
ABM03,ABM,immoral,filler,notNoun,30,0,notNoun,1,963
ABM03,ABM,immune,filler,notNoun,22,0,notNoun,1,986
ABM03,ABM,ironic,filler,notNoun,43,0,notNoun,1,990
ABM03,ABM,kidnap,filler,notNoun,98,0,notNoun,1,899
ABM03,ABM,lawyer,filler,noun,61,1,noun,1,874
ABM03,ABM,lunatic,filler,notNoun,12,0,notNoun,1,1012
ABM03,ABM,manually,filler,notNoun,94,0,notNoun,1,997
ABM03,ABM,marina,filler,noun,48,0,notNoun,0,976
ABM03,ABM,military,filler,noun,39,1,noun,1,993
ABM03,ABM,mineral,filler,noun,40,1,noun,1,1618
ABM03,ABM,momentary,filler,notNoun,60,0,notNoun,1,973
ABM03,ABM,occupy,filler,notNoun,71,0,notNoun,1,931
ABM03,ABM,omelet,filler,noun,32,1,noun,1,907
ABM03,ABM,opaque,filler,notNoun,66,0,notNoun,1,1286
ABM03,ABM,orbital,filler,notNoun,31,0,notNoun,1,981
ABM03,ABM,overcome,filler,notNoun,17,0,notNoun,1,776
ABM03,ABM,parable,filler,noun,82,0,notNoun,0,908
ABM03,ABM,parrot,filler,noun,97,1,noun,1,779
ABM03,ABM,pineapple,filler,noun,59,1,noun,1,943
ABM03,ABM,recovery,filler,noun,50,0,notNoun,0,795
ABM03,ABM,regular,filler,notNoun,36,0,notNoun,1,925
ABM03,ABM,relate,filler,notNoun,14,0,notNoun,1,953
ABM03,ABM,remedial,filler,notNoun,92,0,notNoun,1,974
ABM03,ABM,remind,filler,notNoun,56,0,notNoun,1,959
ABM03,ABM,romantic,filler,notNoun,96,0,notNoun,1,1058
ABM03,ABM,royalty,filler,noun,88,0,notNoun,0,1376
ABM03,ABM,sabrestep20,critical,noun,63,0,notNoun,0,1011
ABM03,ABM,saltystep20,critical,notNoun,23,0,notNoun,1,878
ABM03,ABM,sandalstep20,critical,noun,87,0,notNoun,0,903
ABM03,ABM,seaweedstep20,critical,noun,90,1,noun,1,1120
ABM03,ABM,secludedstep20,critical,notNoun,16,0,notNoun,1,1304
ABM03,ABM,secondstep20,critical,noun,28,0,notNoun,0,1105
ABM03,ABM,severalstep20,critical,notNoun,51,0,notNoun,1,957
ABM03,ABM,sidewalkstep0,critical,noun,55,0,notNoun,0,1047
ABM03,ABM,silverstep0,critical,noun,27,0,notNoun,0,937
ABM03,ABM,similarstep0,critical,notNoun,15,0,notNoun,1,976
ABM03,ABM,solidstep0,critical,notNoun,70,0,notNoun,1,930
ABM03,ABM,submarinestep0,critical,noun,2,1,noun,1,1094
ABM03,ABM,sufferstep0,critical,notNoun,49,0,notNoun,1,865
ABM03,ABM,superpowerstep0,critical,noun,52,0,notNoun,0,1143
ABM03,ABM,surrenderstep0,critical,notNoun,45,0,notNoun,1,1080
ABM03,ABM,tobacco,filler,noun,69,1,noun,1,1076
ABM03,ABM,totally,filler,notNoun,21,0,notNoun,1,918
ABM03,ABM,tutorial,filler,noun,20,0,notNoun,0,1009
ABM03,ABM,typical,filler,notNoun,41,0,notNoun,1,896
ABM03,ABM,umbrella,filler,noun,11,1,noun,1,954
ABM03,ABM,unique,filler,notNoun,53,0,notNoun,1,876
ABM03,ABM,vibrant,filler,notNoun,91,0,notNoun,1,1211
ABM03,ABM,warrantee,filler,noun,75,0,notNoun,0,903
ABM03,ABM,weekly,filler,notNoun,68,0,notNoun,1,807
ABM03,ABM,wrinkle,filler,noun,18,0,notNoun,0,901
ABM03,ABM,yell,filler,notNoun,25,0,notNoun,1,1081
ABM03,ABM,yoghurt,filler,noun,3,1,noun,1,890
ABM04,ABM,acerbicstep20,critical,notNoun,15,0,notNoun,1,1831
ABM04,ABM,alone,filler,notNoun,32,0,notNoun,1,2316
ABM04,ABM,america,filler,noun,6,1,noun,1,1377
ABM04,ABM,anemia,filler,noun,71,1,noun,1,1992
ABM04,ABM,animal,filler,noun,2,1,noun,1,1837
ABM04,ABM,annoying,filler,notNoun,44,0,notNoun,1,1226
ABM04,ABM,appear,filler,notNoun,64,0,notNoun,1,1103
ABM04,ABM,around,filler,notNoun,8,1,noun,0,3025
ABM04,ABM,avenue,filler,noun,96,1,noun,1,1398
ABM04,ABM,bakery,filler,noun,18,1,noun,1,1493
ABM04,ABM,ballerina,filler,noun,12,1,noun,1,905
ABM04,ABM,basementstep20,critical,noun,43,1,noun,1,1801
ABM04,ABM,beauty,filler,noun,69,1,noun,1,990
ABM04,ABM,become,filler,notNoun,97,0,notNoun,1,1648
ABM04,ABM,brain,filler,noun,41,1,noun,1,1605
ABM04,ABM,camera,filler,noun,49,1,noun,1,2030
ABM04,ABM,casserolestep0,critical,noun,52,1,noun,1,1613
ABM04,ABM,ciderstep0,critical,noun,61,1,noun,1,1871
ABM04,ABM,degree,filler,noun,98,1,noun,1,1914
ABM04,ABM,depend,filler,notNoun,35,0,notNoun,1,1867
ABM04,ABM,develop,filler,notNoun,51,0,notNoun,1,1300
ABM04,ABM,document,filler,noun,33,0,notNoun,0,1777
ABM04,ABM,dragon,filler,noun,73,1,noun,1,1233
ABM04,ABM,embody,filler,notNoun,48,0,notNoun,1,1348
ABM04,ABM,energy,filler,noun,3,1,noun,1,2221
ABM04,ABM,engine,filler,noun,94,1,noun,1,1540
ABM04,ABM,enroll,filler,notNoun,58,0,notNoun,1,1539
ABM04,ABM,eternal,filler,notNoun,19,0,notNoun,1,1643
ABM04,ABM,evolve,filler,notNoun,82,0,notNoun,1,1040
ABM04,ABM,failure,filler,noun,67,0,notNoun,0,2757
ABM04,ABM,family,filler,noun,77,1,noun,1,2041
ABM04,ABM,felony,filler,noun,25,1,noun,1,2099
ABM04,ABM,freeze,filler,notNoun,87,0,notNoun,1,1687
ABM04,ABM,fumble,filler,notNoun,62,0,notNoun,1,3111
ABM04,ABM,garden,filler,noun,9,1,noun,1,1218
ABM04,ABM,gasolinestep0,critical,noun,60,1,noun,1,2338
ABM04,ABM,global,filler,notNoun,23,0,notNoun,1,2149
ABM04,ABM,grapple,filler,notNoun,31,0,notNoun,1,1290
ABM04,ABM,guilty,filler,notNoun,54,0,notNoun,1,1083
ABM04,ABM,gullible,filler,notNoun,1,0,notNoun,1,2275
ABM04,ABM,hamburger,filler,noun,26,1,noun,1,1745
ABM04,ABM,harmful,filler,notNoun,42,0,notNoun,1,1889
ABM04,ABM,hidden,filler,notNoun,21,0,notNoun,1,1933
ABM04,ABM,honeymoon,filler,noun,57,1,noun,1,2617
ABM04,ABM,human,filler,noun,39,1,noun,1,938
ABM04,ABM,ignore,filler,notNoun,28,0,notNoun,1,1325
ABM04,ABM,image,filler,noun,40,1,noun,1,2096
ABM04,ABM,immoral,filler,notNoun,36,0,notNoun,1,1459
ABM04,ABM,immune,filler,notNoun,76,0,notNoun,1,2452
ABM04,ABM,ironic,filler,notNoun,79,0,notNoun,1,2197
ABM04,ABM,kidnap,filler,notNoun,7,0,notNoun,1,1123
ABM04,ABM,lawyer,filler,noun,37,1,noun,1,1532
ABM04,ABM,lunatic,filler,notNoun,4,0,notNoun,1,1504
ABM04,ABM,manually,filler,notNoun,86,0,notNoun,1,1418
ABM04,ABM,marina,filler,noun,0,1,noun,1,1988
ABM04,ABM,military,filler,noun,45,1,noun,1,1846
ABM04,ABM,mineral,filler,noun,90,1,noun,1,2104
ABM04,ABM,momentary,filler,notNoun,72,0,notNoun,1,1901
ABM04,ABM,occupy,filler,notNoun,10,0,notNoun,1,1550
ABM04,ABM,omelet,filler,noun,78,1,noun,1,1024
ABM04,ABM,opaque,filler,notNoun,24,1,noun,0,1649
ABM04,ABM,orbital,filler,notNoun,30,0,notNoun,1,2715
ABM04,ABM,overcome,filler,notNoun,88,0,notNoun,1,1704
ABM04,ABM,parable,filler,noun,29,0,notNoun,0,1192
ABM04,ABM,parrot,filler,noun,75,1,noun,1,1284
ABM04,ABM,pineapple,filler,noun,68,1,noun,1,1433
ABM04,ABM,recovery,filler,noun,95,1,noun,1,1836
ABM04,ABM,regular,filler,notNoun,53,0,notNoun,1,1582
ABM04,ABM,relate,filler,notNoun,83,0,notNoun,1,1448
ABM04,ABM,remedial,filler,notNoun,16,0,notNoun,1,1520
ABM04,ABM,remind,filler,notNoun,74,0,notNoun,1,2037
ABM04,ABM,romantic,filler,notNoun,14,0,notNoun,1,1274
ABM04,ABM,royalty,filler,noun,81,0,notNoun,0,2202
ABM04,ABM,sabrestep20,critical,noun,70,1,noun,1,1970
ABM04,ABM,saltystep20,critical,notNoun,63,0,notNoun,1,1460
ABM04,ABM,sandalstep20,critical,noun,13,1,noun,1,1847
ABM04,ABM,seaweedstep20,critical,noun,55,1,noun,1,1358
ABM04,ABM,secludedstep20,critical,notNoun,59,0,notNoun,1,1955
ABM04,ABM,secondstep20,critical,noun,99,1,noun,1,3083
ABM04,ABM,severalstep20,critical,notNoun,17,0,notNoun,1,1525
ABM04,ABM,sidewalkstep0,critical,noun,20,1,noun,1,2874
ABM04,ABM,silverstep0,critical,noun,65,1,noun,1,1879
ABM04,ABM,similarstep0,critical,notNoun,47,0,notNoun,1,2218
ABM04,ABM,solidstep0,critical,notNoun,92,1,noun,0,2376
ABM04,ABM,submarinestep0,critical,noun,34,1,noun,1,2579
ABM04,ABM,sufferstep0,critical,notNoun,93,0,notNoun,1,2114
ABM04,ABM,superpowerstep0,critical,noun,66,1,noun,1,2025
ABM04,ABM,surrenderstep0,critical,notNoun,11,0,notNoun,1,1897
ABM04,ABM,tobacco,filler,noun,89,1,noun,1,1461
ABM04,ABM,totally,filler,notNoun,85,0,notNoun,1,1994
ABM04,ABM,tutorial,filler,noun,56,1,noun,1,2100
ABM04,ABM,typical,filler,notNoun,38,0,notNoun,1,1401
ABM04,ABM,umbrella,filler,noun,27,1,noun,1,1415
ABM04,ABM,unique,filler,notNoun,91,0,notNoun,1,1431
ABM04,ABM,vibrant,filler,notNoun,22,0,notNoun,1,1340
ABM04,ABM,warrantee,filler,noun,46,1,noun,1,2485
ABM04,ABM,weekly,filler,notNoun,5,1,noun,0,2483
ABM04,ABM,wrinkle,filler,noun,80,1,noun,1,1486
ABM04,ABM,yell,filler,notNoun,50,0,notNoun,1,1744
ABM04,ABM,yoghurt,filler,noun,84,1,noun,1,1170
ABM05,ABM,acerbicstep20,critical,notNoun,31,0,notNoun,1,2590
ABM05,ABM,alone,filler,notNoun,49,0,notNoun,1,2349
ABM05,ABM,america,filler,noun,10,1,noun,1,1111
ABM05,ABM,anemia,filler,noun,90,1,noun,1,4168
ABM05,ABM,animal,filler,noun,47,1,noun,1,890
ABM05,ABM,annoying,filler,notNoun,21,0,notNoun,1,2079
ABM05,ABM,appear,filler,notNoun,14,0,notNoun,1,1496
ABM05,ABM,around,filler,notNoun,33,0,notNoun,1,2395
ABM05,ABM,avenue,filler,noun,63,1,noun,1,2774
ABM05,ABM,bakery,filler,noun,1,1,noun,1,943
ABM05,ABM,ballerina,filler,noun,84,1,noun,1,1174
ABM05,ABM,basementstep20,critical,noun,39,1,noun,1,1925
ABM05,ABM,beauty,filler,noun,9,0,notNoun,0,997
ABM05,ABM,become,filler,notNoun,74,0,notNoun,1,1358
ABM05,ABM,brain,filler,noun,87,1,noun,1,1220
ABM05,ABM,camera,filler,noun,99,1,noun,1,1872
ABM05,ABM,casserolestep0,critical,noun,73,0,notNoun,0,1525
ABM05,ABM,ciderstep0,critical,noun,88,1,noun,1,3119
ABM05,ABM,degree,filler,noun,23,1,noun,1,2723
ABM05,ABM,depend,filler,notNoun,28,0,notNoun,1,1259
ABM05,ABM,develop,filler,notNoun,46,0,notNoun,1,2046
ABM05,ABM,document,filler,noun,40,1,noun,1,1586
ABM05,ABM,dragon,filler,noun,25,1,noun,1,1755
ABM05,ABM,embody,filler,notNoun,57,0,notNoun,1,1126
ABM05,ABM,energy,filler,noun,38,1,noun,1,2002
ABM05,ABM,engine,filler,noun,72,1,noun,1,2271
ABM05,ABM,enroll,filler,notNoun,12,0,notNoun,1,1244
ABM05,ABM,eternal,filler,notNoun,44,0,notNoun,1,1192
ABM05,ABM,evolve,filler,notNoun,97,0,notNoun,1,1071
ABM05,ABM,failure,filler,noun,32,1,noun,1,1742
ABM05,ABM,family,filler,noun,65,1,noun,1,4153
ABM05,ABM,felony,filler,noun,59,0,notNoun,0,5389
ABM05,ABM,freeze,filler,notNoun,43,0,notNoun,1,1291
ABM05,ABM,fumble,filler,notNoun,89,0,notNoun,1,1485
ABM05,ABM,garden,filler,noun,3,1,noun,1,1097
ABM05,ABM,gasolinestep0,critical,noun,50,1,noun,1,3401
ABM05,ABM,global,filler,notNoun,67,0,notNoun,1,1210
ABM05,ABM,grapple,filler,notNoun,75,0,notNoun,1,1007
ABM05,ABM,guilty,filler,notNoun,34,0,notNoun,1,2024
ABM05,ABM,gullible,filler,notNoun,93,0,notNoun,1,1086
ABM05,ABM,hamburger,filler,noun,8,1,noun,1,1238
ABM05,ABM,harmful,filler,notNoun,85,0,notNoun,1,1833
ABM05,ABM,hidden,filler,notNoun,62,0,notNoun,1,2086
ABM05,ABM,honeymoon,filler,noun,92,0,notNoun,0,3221
ABM05,ABM,human,filler,noun,48,1,noun,1,1075
ABM05,ABM,ignore,filler,notNoun,53,0,notNoun,1,1782
ABM05,ABM,image,filler,noun,16,1,noun,1,2170
ABM05,ABM,immoral,filler,notNoun,77,0,notNoun,1,1337
ABM05,ABM,immune,filler,notNoun,68,0,notNoun,1,1300
ABM05,ABM,ironic,filler,notNoun,41,0,notNoun,1,1079
ABM05,ABM,kidnap,filler,notNoun,69,0,notNoun,1,1805
ABM05,ABM,lawyer,filler,noun,52,1,noun,1,868
ABM05,ABM,lunatic,filler,notNoun,79,1,noun,0,945
ABM05,ABM,manually,filler,notNoun,36,0,notNoun,1,1345
ABM05,ABM,marina,filler,noun,18,1,noun,1,1089
ABM05,ABM,military,filler,noun,35,1,noun,1,4980
ABM05,ABM,mineral,filler,noun,20,1,noun,1,1156
ABM05,ABM,momentary,filler,notNoun,83,0,notNoun,1,1421
ABM05,ABM,occupy,filler,notNoun,71,0,notNoun,1,1384
ABM05,ABM,omelet,filler,noun,0,1,noun,1,1077
ABM05,ABM,opaque,filler,notNoun,11,0,notNoun,1,1039
ABM05,ABM,orbital,filler,notNoun,58,0,notNoun,1,3687
ABM05,ABM,overcome,filler,notNoun,81,0,notNoun,1,1795
ABM05,ABM,parable,filler,noun,7,0,notNoun,0,3992
ABM05,ABM,parrot,filler,noun,64,1,noun,1,1227
ABM05,ABM,pineapple,filler,noun,24,1,noun,1,1835
ABM05,ABM,recovery,filler,noun,60,1,noun,1,1569
ABM05,ABM,regular,filler,notNoun,5,0,notNoun,1,1318
ABM05,ABM,relate,filler,notNoun,80,0,notNoun,1,3160
ABM05,ABM,remedial,filler,notNoun,82,0,notNoun,1,1239
ABM05,ABM,remind,filler,notNoun,42,0,notNoun,1,1751
ABM05,ABM,romantic,filler,notNoun,61,0,notNoun,1,3731
ABM05,ABM,royalty,filler,noun,76,0,notNoun,0,1225
ABM05,ABM,sabrestep20,critical,noun,56,1,noun,1,1780
ABM05,ABM,saltystep20,critical,notNoun,6,0,notNoun,1,1935
ABM05,ABM,sandalstep20,critical,noun,91,0,notNoun,0,2828
ABM05,ABM,seaweedstep20,critical,noun,70,1,noun,1,1551
ABM05,ABM,secludedstep20,critical,notNoun,29,0,notNoun,1,2961
ABM05,ABM,secondstep20,critical,noun,55,0,notNoun,0,2130
ABM05,ABM,severalstep20,critical,notNoun,27,0,notNoun,1,1391
ABM05,ABM,sidewalkstep0,critical,noun,2,1,noun,1,1300
ABM05,ABM,silverstep0,critical,noun,95,1,noun,1,2004
ABM05,ABM,similarstep0,critical,notNoun,4,0,notNoun,1,1436
ABM05,ABM,solidstep0,critical,notNoun,54,0,notNoun,1,2247
ABM05,ABM,submarinestep0,critical,noun,78,1,noun,1,1096
ABM05,ABM,sufferstep0,critical,notNoun,96,0,notNoun,1,1915
ABM05,ABM,superpowerstep0,critical,noun,30,1,noun,1,2475
ABM05,ABM,surrenderstep0,critical,notNoun,37,0,notNoun,1,1526
ABM05,ABM,tobacco,filler,noun,51,1,noun,1,2499
ABM05,ABM,totally,filler,notNoun,15,0,notNoun,1,1400
ABM05,ABM,tutorial,filler,noun,13,0,notNoun,0,1389
ABM05,ABM,typical,filler,notNoun,98,0,notNoun,1,1796
ABM05,ABM,umbrella,filler,noun,94,1,noun,1,2961
ABM05,ABM,unique,filler,notNoun,22,0,notNoun,1,1491
ABM05,ABM,vibrant,filler,notNoun,17,0,notNoun,1,1438
ABM05,ABM,warrantee,filler,noun,86,1,noun,1,1272
ABM05,ABM,weekly,filler,notNoun,26,0,notNoun,1,1984
ABM05,ABM,wrinkle,filler,noun,19,1,noun,1,1987
ABM05,ABM,yell,filler,notNoun,66,0,notNoun,1,1894
ABM05,ABM,yoghurt,filler,noun,45,1,noun,1,1398
ABM06,ABM,acerbicstep20,critical,notNoun,31,0,notNoun,1,2322
ABM06,ABM,alone,filler,notNoun,49,0,notNoun,1,1278
ABM06,ABM,america,filler,noun,10,1,noun,1,1403
ABM06,ABM,anemia,filler,noun,90,2,2,0,4404
ABM06,ABM,animal,filler,noun,47,1,noun,1,1535
ABM06,ABM,annoying,filler,notNoun,21,0,notNoun,1,2372
ABM06,ABM,appear,filler,notNoun,14,0,notNoun,1,2307
ABM06,ABM,around,filler,notNoun,33,0,notNoun,1,2149
ABM06,ABM,avenue,filler,noun,63,2,2,0,3739
ABM06,ABM,bakery,filler,noun,1,1,noun,1,1314
ABM06,ABM,ballerina,filler,noun,84,1,noun,1,1248
ABM06,ABM,basementstep20,critical,noun,39,0,notNoun,0,1992
ABM06,ABM,beauty,filler,noun,9,0,notNoun,0,1139
ABM06,ABM,become,filler,notNoun,74,0,notNoun,1,3264
ABM06,ABM,brain,filler,noun,87,1,noun,1,2526
ABM06,ABM,camera,filler,noun,99,2,2,0,2222
ABM06,ABM,casserolestep0,critical,noun,73,0,notNoun,0,1261
ABM06,ABM,ciderstep0,critical,noun,88,2,2,0,2885
ABM06,ABM,degree,filler,noun,23,1,noun,1,2517
ABM06,ABM,depend,filler,notNoun,28,0,notNoun,1,1633
ABM06,ABM,develop,filler,notNoun,46,0,notNoun,1,2751
ABM06,ABM,document,filler,noun,40,1,noun,1,1348
ABM06,ABM,dragon,filler,noun,25,1,noun,1,1227
ABM06,ABM,embody,filler,notNoun,57,3,3,0,3509
