subject,condition,word,step,sAnswer,rt,trial,pass,phase
BBM27,bbm,asee_shstep07,7,1,714,2,4,Early
BBM27,bbm,asee_shstep09,9,1,803,6,4,Early
BBM27,bbm,asee_shstep11,11,0,751,0,4,Early
BBM27,bbm,asee_shstep13,13,0,699,1,4,Early
BBM27,bbm,asee_shstep15,15,0,741,4,4,Early
BBM27,bbm,asee_shstep17,17,0,764,3,4,Early
BBM27,bbm,asee_shstep05,5,1,722,3,5,Early
BBM27,bbm,asee_shstep07,7,1,715,6,5,Early
BBM27,bbm,asee_shstep09,9,1,846,1,5,Early
BBM27,bbm,asee_shstep11,11,0,975,5,5,Early
BBM27,bbm,asee_shstep13,13,0,746,0,5,Early
BBM27,bbm,asee_shstep15,15,0,755,4,5,Early
BBM27,bbm,asee_shstep17,17,0,774,2,5,Early
BBM27,bbm,asee_shstep05,5,1,773,4,6,Late
BBM27,bbm,asee_shstep07,7,1,756,6,6,Late
BBM27,bbm,asee_shstep09,9,1,799,0,6,Late
BBM27,bbm,asee_shstep11,11,0,830,1,6,Late
BBM27,bbm,asee_shstep13,13,0,748,5,6,Late
BBM27,bbm,asee_shstep15,15,0,755,3,6,Late
BBM27,bbm,asee_shstep17,17,0,836,2,6,Late
BBM27,bbm,asee_shstep05,5,1,825,4,7,Late
BBM27,bbm,asee_shstep07,7,1,755,3,7,Late
BBM27,bbm,asee_shstep09,9,1,769,6,7,Late
BBM27,bbm,asee_shstep11,11,0,814,2,7,Late
BBM27,bbm,asee_shstep13,13,0,731,5,7,Late
BBM27,bbm,asee_shstep15,15,0,727,0,7,Late
BBM27,bbm,asee_shstep17,17,0,681,1,7,Late
BBM27,bbm,asee_shstep05,5,1,718,6,8,Late
BBM27,bbm,asee_shstep07,7,1,707,0,8,Late
BBM27,bbm,asee_shstep09,9,1,779,5,8,Late
BBM27,bbm,asee_shstep11,11,1,802,1,8,Late
BBM27,bbm,asee_shstep13,13,0,824,4,8,Late
BBM27,bbm,asee_shstep15,15,0,827,2,8,Late
BBM27,bbm,asee_shstep17,17,0,758,3,8,Late
BBM27,bbm,asee_shstep05,5,1,817,4,9,Late
BBM27,bbm,asee_shstep07,7,1,799,0,9,Late
BBM27,bbm,asee_shstep09,9,1,879,2,9,Late
BBM27,bbm,asee_shstep11,11,0,918,6,9,Late
BBM27,bbm,asee_shstep13,13,0,813,1,9,Late
BBM27,bbm,asee_shstep15,15,0,790,5,9,Late
BBM27,bbm,asee_shstep17,17,0,786,3,9,Late
BBM27,bbm,asee_shstep05,5,1,936,2,10,Late
BBM27,bbm,asee_shstep07,7,1,815,6,10,Late
BBM27,bbm,asee_shstep09,9,1,796,5,10,Late
BBM27,bbm,asee_shstep11,11,1,839,1,10,Late
BBM27,bbm,asee_shstep13,13,0,912,0,10,Late
BBM27,bbm,asee_shstep15,15,0,813,3,10,Late
BBM27,bbm,asee_shstep17,17,0,882,4,10,Late
BBM28,bbm,asee_shstep05,5,1,1232,0,1,Early
BBM28,bbm,asee_shstep07,7,1,874,2,1,Early
BBM28,bbm,asee_shstep09,9,0,1429,4,1,Early
BBM28,bbm,asee_shstep11,11,0,1006,5,1,Early
BBM28,bbm,asee_shstep13,13,0,1022,3,1,Early
BBM28,bbm,asee_shstep15,15,0,1518,1,1,Early
BBM28,bbm,asee_shstep17,17,1,787,6,1,Early
BBM28,bbm,asee_shstep05,5,1,696,6,2,Early
BBM28,bbm,asee_shstep07,7,1,645,5,2,Early
BBM28,bbm,asee_shstep09,9,1,777,3,2,Early
BBM28,bbm,asee_shstep11,11,1,769,0,2,Early
BBM28,bbm,asee_shstep13,13,1,1180,2,2,Early
BBM28,bbm,asee_shstep15,15,0,790,1,2,Early
BBM28,bbm,asee_shstep17,17,0,816,4,2,Early
BBM28,bbm,asee_shstep05,5,1,734,3,3,Early
BBM28,bbm,asee_shstep07,7,1,794,6,3,Early
BBM28,bbm,asee_shstep09,9,1,708,1,3,Early
BBM28,bbm,asee_shstep11,11,1,1463,2,3,Early
BBM28,bbm,asee_shstep13,13,0,782,0,3,Early
BBM28,bbm,asee_shstep15,15,0,731,5,3,Early
BBM28,bbm,asee_shstep17,17,0,649,4,3,Early
BBM28,bbm,asee_shstep05,5,1,670,0,4,Early
BBM28,bbm,asee_shstep07,7,1,689,1,4,Early
BBM28,bbm,asee_shstep09,9,0,805,5,4,Early
BBM28,bbm,asee_shstep11,11,0,706,3,4,Early
BBM28,bbm,asee_shstep13,13,0,633,2,4,Early
BBM28,bbm,asee_shstep15,15,1,690,6,4,Early
BBM28,bbm,asee_shstep17,17,0,702,4,4,Early
BBM28,bbm,asee_shstep05,5,1,650,2,5,Early
BBM28,bbm,asee_shstep07,7,1,620,4,5,Early
BBM28,bbm,asee_shstep09,9,1,625,0,5,Early
BBM28,bbm,asee_shstep11,11,1,819,3,5,Early
BBM28,bbm,asee_shstep13,13,0,845,1,5,Early
BBM28,bbm,asee_shstep15,15,0,691,6,5,Early
BBM28,bbm,asee_shstep17,17,0,629,5,5,Early
BBM28,bbm,asee_shstep05,5,1,699,2,6,Late
BBM28,bbm,asee_shstep07,7,1,608,3,6,Late
BBM28,bbm,asee_shstep09,9,1,737,5,6,Late
BBM28,bbm,asee_shstep11,11,1,1372,4,6,Late
BBM28,bbm,asee_shstep13,13,0,670,6,6,Late
BBM28,bbm,asee_shstep15,15,0,697,0,6,Late
BBM28,bbm,asee_shstep17,17,0,741,1,6,Late
BBM28,bbm,asee_shstep05,5,1,434,2,7,Late
BBM28,bbm,asee_shstep07,7,1,564,0,7,Late
BBM28,bbm,asee_shstep09,9,1,599,4,7,Late
BBM28,bbm,asee_shstep11,11,0,719,6,7,Late
BBM28,bbm,asee_shstep13,13,0,646,3,7,Late
BBM28,bbm,asee_shstep15,15,0,746,5,7,Late
BBM28,bbm,asee_shstep17,17,0,678,1,7,Late
BBM28,bbm,asee_shstep05,5,1,576,1,8,Late
BBM28,bbm,asee_shstep07,7,1,537,3,8,Late
BBM28,bbm,asee_shstep09,9,1,515,2,8,Late
BBM28,bbm,asee_shstep11,11,1,745,5,8,Late
BBM28,bbm,asee_shstep13,13,0,585,6,8,Late
BBM28,bbm,asee_shstep15,15,0,521,4,8,Late
BBM28,bbm,asee_shstep17,17,0,602,0,8,Late
BBM28,bbm,asee_shstep05,5,1,507,3,9,Late
BBM28,bbm,asee_shstep07,7,1,582,6,9,Late
BBM28,bbm,asee_shstep09,9,1,659,5,9,Late
BBM28,bbm,asee_shstep11,11,1,741,4,9,Late
BBM28,bbm,asee_shstep13,13,1,615,2,9,Late
BBM28,bbm,asee_shstep15,15,0,587,1,9,Late
BBM28,bbm,asee_shstep17,17,0,646,0,9,Late
BBM28,bbm,asee_shstep05,5,1,701,5,10,Late
BBM28,bbm,asee_shstep07,7,1,593,1,10,Late
BBM28,bbm,asee_shstep09,9,1,687,4,10,Late
BBM28,bbm,asee_shstep11,11,1,573,2,10,Late
BBM28,bbm,asee_shstep13,13,0,760,6,10,Late
BBM28,bbm,asee_shstep15,15,0,634,3,10,Late
BBM28,bbm,asee_shstep17,17,0,603,0,10,Late
BBM30,bbm,asee_shstep05,5,0,1100,1,1,Early
BBM30,bbm,asee_shstep07,7,0,2387,3,1,Early
BBM30,bbm,asee_shstep09,9,1,1450,6,1,Early
BBM30,bbm,asee_shstep11,11,1,3051,2,1,Early
BBM30,bbm,asee_shstep13,13,0,1061,0,1,Early
BBM30,bbm,asee_shstep15,15,0,999,4,1,Early
BBM30,bbm,asee_shstep17,17,0,2353,5,1,Early
BBM30,bbm,asee_shstep05,5,1,1115,3,2,Early
BBM30,bbm,asee_shstep07,7,0,1512,2,2,Early
BBM30,bbm,asee_shstep09,9,0,912,6,2,Early
BBM30,bbm,asee_shstep11,11,0,954,5,2,Early
BBM30,bbm,asee_shstep13,13,0,2073,1,2,Early
BBM30,bbm,asee_shstep15,15,0,914,4,2,Early
BBM30,bbm,asee_shstep17,17,0,787,0,2,Early
BBM30,bbm,asee_shstep05,5,1,947,6,3,Early
BBM30,bbm,asee_shstep07,7,0,1221,1,3,Early
BBM30,bbm,asee_shstep09,9,0,1177,2,3,Early
BBM30,bbm,asee_shstep11,11,0,960,3,3,Early
BBM30,bbm,asee_shstep13,13,1,1003,0,3,Early
BBM30,bbm,asee_shstep15,15,0,973,4,3,Early
BBM30,bbm,asee_shstep17,17,0,1220,5,3,Early
BBM30,bbm,asee_shstep05,5,1,784,2,4,Early
BBM30,bbm,asee_shstep07,7,1,775,5,4,Early
BBM30,bbm,asee_shstep09,9,1,792,6,4,Early
BBM30,bbm,asee_shstep11,11,1,804,0,4,Early
BBM30,bbm,asee_shstep13,13,1,843,3,4,Early
BBM30,bbm,asee_shstep15,15,0,752,4,4,Early
BBM30,bbm,asee_shstep17,17,0,743,1,4,Early
BBM30,bbm,asee_shstep05,5,1,783,5,5,Early
BBM30,bbm,asee_shstep07,7,1,823,3,5,Early
BBM30,bbm,asee_shstep09,9,1,866,0,5,Early
BBM30,bbm,asee_shstep11,11,1,944,2,5,Early
BBM30,bbm,asee_shstep13,13,1,893,4,5,Early
BBM30,bbm,asee_shstep15,15,0,707,6,5,Early
BBM30,bbm,asee_shstep17,17,1,936,1,5,Early
BBM30,bbm,asee_shstep05,5,1,934,3,6,Late
BBM30,bbm,asee_shstep07,7,1,781,0,6,Late
BBM30,bbm,asee_shstep09,9,1,966,1,6,Late
BBM30,bbm,asee_shstep11,11,1,782,4,6,Late
BBM30,bbm,asee_shstep13,13,1,814,6,6,Late
BBM30,bbm,asee_shstep15,15,0,1085,2,6,Late
BBM30,bbm,asee_shstep17,17,1,726,5,6,Late
BBM30,bbm,asee_shstep05,5,0,825,6,7,Late
BBM30,bbm,asee_shstep07,7,1,799,5,7,Late
BBM30,bbm,asee_shstep09,9,1,1353,4,7,Late
BBM30,bbm,asee_shstep11,11,1,1170,3,7,Late
BBM30,bbm,asee_shstep13,13,0,1245,0,7,Late
BBM30,bbm,asee_shstep15,15,0,940,2,7,Late
BBM30,bbm,asee_shstep17,17,0,1029,1,7,Late
BBM30,bbm,asee_shstep05,5,1,947,2,8,Late
BBM30,bbm,asee_shstep07,7,1,817,0,8,Late
BBM30,bbm,asee_shstep09,9,1,699,3,8,Late
BBM30,bbm,asee_shstep11,11,1,837,4,8,Late
BBM30,bbm,asee_shstep15,15,0,1184,6,8,Late
BBM30,bbm,asee_shstep17,17,0,971,1,8,Late
BBM30,bbm,asee_shstep05,5,1,1009,2,9,Late
BBM30,bbm,asee_shstep07,7,1,1040,1,9,Late
BBM30,bbm,asee_shstep09,9,1,881,0,9,Late
BBM30,bbm,asee_shstep11,11,1,847,6,9,Late
BBM30,bbm,asee_shstep13,13,0,1044,4,9,Late
BBM30,bbm,asee_shstep15,15,0,845,3,9,Late
BBM30,bbm,asee_shstep17,17,0,903,5,9,Late
BBM30,bbm,asee_shstep05,5,1,830,6,10,Late
BBM30,bbm,asee_shstep07,7,1,775,2,10,Late
BBM30,bbm,asee_shstep09,9,1,883,4,10,Late
BBM30,bbm,asee_shstep11,11,1,1290,0,10,Late
BBM30,bbm,asee_shstep13,13,0,862,3,10,Late
BBM30,bbm,asee_shstep15,15,0,831,5,10,Late
BBM30,bbm,asee_shstep17,17,0,883,1,10,Late
BBM31,bbm,asee_shstep05,5,1,1105,1,1,Early
BBM31,bbm,asee_shstep07,7,1,4257,3,1,Early
BBM31,bbm,asee_shstep09,9,1,1147,6,1,Early
BBM31,bbm,asee_shstep11,11,1,2076,2,1,Early
BBM31,bbm,asee_shstep13,13,0,705,0,1,Early
BBM31,bbm,asee_shstep15,15,0,827,4,1,Early
BBM31,bbm,asee_shstep17,17,0,1111,5,1,Early
BBM31,bbm,asee_shstep05,5,1,739,3,2,Early
BBM31,bbm,asee_shstep07,7,1,852,2,2,Early
BBM31,bbm,asee_shstep09,9,0,755,6,2,Early
BBM31,bbm,asee_shstep11,11,0,691,5,2,Early
BBM31,bbm,asee_shstep13,13,0,761,1,2,Early
BBM31,bbm,asee_shstep15,15,0,577,4,2,Early
BBM31,bbm,asee_shstep17,17,0,620,0,2,Early
BBM31,bbm,asee_shstep05,5,1,872,6,3,Early
BBM31,bbm,asee_shstep07,7,1,647,1,3,Early
BBM31,bbm,asee_shstep09,9,1,777,2,3,Early
BBM31,bbm,asee_shstep11,11,1,1269,3,3,Early
BBM31,bbm,asee_shstep13,13,0,756,0,3,Early
BBM31,bbm,asee_shstep15,15,0,871,4,3,Early
BBM31,bbm,asee_shstep17,17,0,827,5,3,Early
BBM31,bbm,asee_shstep05,5,1,702,2,4,Early
BBM31,bbm,asee_shstep07,7,1,913,5,4,Early
BBM31,bbm,asee_shstep09,9,1,957,6,4,Early
BBM31,bbm,asee_shstep11,11,0,634,0,4,Early
BBM31,bbm,asee_shstep13,13,0,675,3,4,Early
BBM31,bbm,asee_shstep15,15,0,876,4,4,Early
BBM31,bbm,asee_shstep17,17,0,706,1,4,Early
BBM31,bbm,asee_shstep05,5,1,854,5,5,Early
BBM31,bbm,asee_shstep07,7,1,802,3,5,Early
BBM31,bbm,asee_shstep09,9,1,787,0,5,Early
BBM31,bbm,asee_shstep11,11,0,1227,2,5,Early
BBM31,bbm,asee_shstep13,13,0,615,4,5,Early
BBM31,bbm,asee_shstep15,15,0,674,6,5,Early
BBM31,bbm,asee_shstep17,17,0,922,1,5,Early
BBM31,bbm,asee_shstep05,5,1,773,3,6,Late
BBM31,bbm,asee_shstep07,7,1,788,0,6,Late
BBM31,bbm,asee_shstep09,9,1,712,1,6,Late
BBM31,bbm,asee_shstep11,11,1,908,4,6,Late
BBM31,bbm,asee_shstep13,13,0,779,6,6,Late
BBM31,bbm,asee_shstep15,15,0,708,2,6,Late
BBM31,bbm,asee_shstep17,17,0,735,5,6,Late
BBM31,bbm,asee_shstep05,5,1,811,6,7,Late
BBM31,bbm,asee_shstep07,7,1,715,5,7,Late
BBM31,bbm,asee_shstep09,9,1,857,4,7,Late
BBM31,bbm,asee_shstep11,11,0,583,3,7,Late
BBM31,bbm,asee_shstep13,13,0,686,0,7,Late
BBM31,bbm,asee_shstep15,15,0,699,2,7,Late
BBM31,bbm,asee_shstep17,17,0,777,1,7,Late
BBM31,bbm,asee_shstep05,5,1,756,2,8,Late
BBM31,bbm,asee_shstep07,7,1,852,0,8,Late
BBM31,bbm,asee_shstep09,9,1,854,3,8,Late
BBM31,bbm,asee_shstep11,11,0,1061,4,8,Late
BBM31,bbm,asee_shstep13,13,0,741,5,8,Late
BBM31,bbm,asee_shstep15,15,0,865,6,8,Late
BBM31,bbm,asee_shstep17,17,0,1008,1,8,Late
BBM31,bbm,asee_shstep05,5,1,849,2,9,Late
BBM31,bbm,asee_shstep07,7,1,855,1,9,Late
BBM31,bbm,asee_shstep09,9,1,841,0,9,Late
BBM31,bbm,asee_shstep11,11,0,847,6,9,Late
BBM31,bbm,asee_shstep13,13,0,786,4,9,Late
BBM31,bbm,asee_shstep15,15,0,781,3,9,Late
BBM31,bbm,asee_shstep17,17,0,868,5,9,Late
BBM31,bbm,asee_shstep05,5,1,883,6,10,Late
BBM31,bbm,asee_shstep07,7,1,900,2,10,Late
BBM31,bbm,asee_shstep09,9,1,836,4,10,Late
BBM31,bbm,asee_shstep11,11,0,767,0,10,Late
BBM31,bbm,asee_shstep13,13,0,797,3,10,Late
BBM31,bbm,asee_shstep15,15,0,655,5,10,Late
BBM31,bbm,asee_shstep17,17,0,782,1,10,Late
BBM32,bbm,asee_shstep05,5,1,830,6,1,Early
BBM32,bbm,asee_shstep07,7,1,1127,1,1,Early
BBM32,bbm,asee_shstep09,9,1,895,4,1,Early
BBM32,bbm,asee_shstep11,11,1,1410,3,1,Early
BBM32,bbm,asee_shstep13,13,0,1241,2,1,Early
BBM32,bbm,asee_shstep15,15,0,622,5,1,Early
BBM32,bbm,asee_shstep17,17,0,1748,0,1,Early
BBM32,bbm,asee_shstep05,5,1,764,1,2,Early
BBM32,bbm,asee_shstep07,7,0,638,2,2,Early
BBM32,bbm,asee_shstep09,9,1,889,3,2,Early
BBM32,bbm,asee_shstep11,11,1,772,6,2,Early
BBM32,bbm,asee_shstep13,13,0,1129,0,2,Early
BBM32,bbm,asee_shstep15,15,0,732,5,2,Early
BBM32,bbm,asee_shstep17,17,0,640,4,2,Early
BBM32,bbm,asee_shstep05,5,1,889,1,3,Early
BBM32,bbm,asee_shstep07,7,1,750,0,3,Early
BBM32,bbm,asee_shstep09,9,1,651,3,3,Early
BBM32,bbm,asee_shstep11,11,1,935,6,3,Early
BBM32,bbm,asee_shstep13,13,0,1289,2,3,Early
BBM32,bbm,asee_shstep15,15,0,1015,5,3,Early
BBM32,bbm,asee_shstep17,17,0,762,4,3,Early
BBM32,bbm,asee_shstep05,5,1,887,0,4,Early
BBM32,bbm,asee_shstep07,7,1,824,5,4,Early
BBM32,bbm,asee_shstep09,9,1,791,3,4,Early
BBM32,bbm,asee_shstep11,11,0,1243,4,4,Early
BBM32,bbm,asee_shstep13,13,0,1071,1,4,Early
BBM32,bbm,asee_shstep15,15,0,792,6,4,Early
BBM32,bbm,asee_shstep17,17,0,754,2,4,Early
BBM32,bbm,asee_shstep05,5,1,1910,3,5,Early
BBM32,bbm,asee_shstep07,7,1,869,2,5,Early
BBM32,bbm,asee_shstep09,9,1,1134,6,5,Early
BBM32,bbm,asee_shstep11,11,1,904,0,5,Early
BBM32,bbm,asee_shstep13,13,0,1011,1,5,Early
BBM32,bbm,asee_shstep15,15,0,721,5,5,Early
BBM32,bbm,asee_shstep17,17,0,683,4,5,Early
BBM32,bbm,asee_shstep05,5,1,1257,4,6,Late
BBM32,bbm,asee_shstep07,7,1,1294,0,6,Late
BBM32,bbm,asee_shstep09,9,1,1004,2,6,Late
BBM32,bbm,asee_shstep11,11,1,1582,6,6,Late
BBM32,bbm,asee_shstep13,13,0,771,1,6,Late
BBM32,bbm,asee_shstep15,15,0,774,3,6,Late
BBM32,bbm,asee_shstep17,17,0,628,5,6,Late
BBM32,bbm,asee_shstep05,5,1,702,1,7,Late
BBM32,bbm,asee_shstep07,7,1,775,5,7,Late
BBM32,bbm,asee_shstep09,9,1,836,6,7,Late
BBM32,bbm,asee_shstep11,11,1,715,4,7,Late
BBM32,bbm,asee_shstep13,13,0,721,0,7,Late
BBM32,bbm,asee_shstep15,15,0,635,3,7,Late
BBM32,bbm,asee_shstep17,17,0,588,2,7,Late
BBM32,bbm,asee_shstep05,5,1,659,0,8,Late
BBM32,bbm,asee_shstep07,7,1,617,2,8,Late
BBM32,bbm,asee_shstep09,9,1,760,6,8,Late
BBM32,bbm,asee_shstep11,11,1,672,1,8,Late
BBM32,bbm,asee_shstep13,13,0,2316,4,8,Late
BBM32,bbm,asee_shstep15,15,0,602,3,8,Late
BBM32,bbm,asee_shstep17,17,0,560,5,8,Late
BBM32,bbm,asee_shstep05,5,1,826,6,9,Late
BBM32,bbm,asee_shstep07,7,1,683,1,9,Late
BBM32,bbm,asee_shstep09,9,1,592,2,9,Late
BBM32,bbm,asee_shstep11,11,0,1634,0,9,Late
BBM32,bbm,asee_shstep13,13,0,947,4,9,Late
BBM32,bbm,asee_shstep15,15,0,772,3,9,Late
BBM32,bbm,asee_shstep17,17,0,625,5,9,Late
BBM32,bbm,asee_shstep05,5,1,811,6,10,Late
BBM32,bbm,asee_shstep07,7,1,676,2,10,Late
BBM32,bbm,asee_shstep09,9,1,608,4,10,Late
BBM32,bbm,asee_shstep11,11,0,1539,0,10,Late
BBM32,bbm,asee_shstep13,13,1,841,5,10,Late
BBM32,bbm,asee_shstep15,15,1,1412,1,10,Late
BBM32,bbm,asee_shstep17,17,0,652,3,10,Late
BBM33,bbm,asee_shstep05,5,1,1239,6,1,Early
BBM33,bbm,asee_shstep07,7,0,1973,1,1,Early
BBM33,bbm,asee_shstep09,9,0,1586,4,1,Early
BBM33,bbm,asee_shstep11,11,0,1874,3,1,Early
BBM33,bbm,asee_shstep13,13,0,1943,2,1,Early
BBM33,bbm,asee_shstep15,15,0,1554,5,1,Early
BBM33,bbm,asee_shstep17,17,0,1983,0,1,Early
BBM33,bbm,asee_shstep05,5,1,1045,1,2,Early
BBM33,bbm,asee_shstep07,7,1,1209,2,2,Early
BBM33,bbm,asee_shstep09,9,0,1331,3,2,Early
BBM33,bbm,asee_shstep11,11,0,1088,6,2,Early
BBM33,bbm,asee_shstep13,13,0,915,0,2,Early
BBM33,bbm,asee_shstep15,15,0,973,5,2,Early
BBM33,bbm,asee_shstep17,17,0,1136,4,2,Early
BBM33,bbm,asee_shstep05,5,1,950,1,3,Early
BBM33,bbm,asee_shstep07,7,0,1064,0,3,Early
BBM33,bbm,asee_shstep09,9,0,865,3,3,Early
BBM33,bbm,asee_shstep11,11,0,2033,6,3,Early
BBM33,bbm,asee_shstep13,13,0,863,2,3,Early
BBM33,bbm,asee_shstep15,15,0,838,5,3,Early
BBM33,bbm,asee_shstep17,17,0,957,4,3,Early
BBM33,bbm,asee_shstep05,5,1,925,0,4,Early
BBM33,bbm,asee_shstep07,7,1,906,5,4,Early
BBM33,bbm,asee_shstep09,9,0,913,3,4,Early
BBM33,bbm,asee_shstep11,11,0,788,4,4,Early
BBM33,bbm,asee_shstep13,13,0,845,1,4,Early
BBM33,bbm,asee_shstep15,15,0,794,6,4,Early
BBM33,bbm,asee_shstep17,17,0,817,2,4,Early
BBM33,bbm,asee_shstep05,5,1,897,3,5,Early
BBM33,bbm,asee_shstep07,7,1,1021,2,5,Early
BBM33,bbm,asee_shstep09,9,1,903,6,5,Early
BBM33,bbm,asee_shstep11,11,1,971,0,5,Early
BBM33,bbm,asee_shstep13,13,0,842,1,5,Early
BBM33,bbm,asee_shstep15,15,0,923,5,5,Early
BBM33,bbm,asee_shstep17,17,0,909,4,5,Early
BBM33,bbm,asee_shstep05,5,1,902,4,6,Late
BBM33,bbm,asee_shstep07,7,1,823,0,6,Late
BBM33,bbm,asee_shstep09,9,0,894,2,6,Late
BBM33,bbm,asee_shstep11,11,0,1017,6,6,Late
BBM33,bbm,asee_shstep13,13,0,835,1,6,Late
BBM33,bbm,asee_shstep15,15,0,806,3,6,Late
BBM33,bbm,asee_shstep17,17,0,837,5,6,Late
BBM33,bbm,asee_shstep05,5,1,780,1,7,Late
BBM33,bbm,asee_shstep07,7,1,819,5,7,Late
BBM33,bbm,asee_shstep09,9,1,908,6,7,Late
BBM33,bbm,asee_shstep11,11,0,1058,4,7,Late
BBM33,bbm,asee_shstep13,13,1,966,0,7,Late
BBM33,bbm,asee_shstep15,15,0,994,3,7,Late
BBM33,bbm,asee_shstep17,17,0,1027,2,7,Late
BBM33,bbm,asee_shstep05,5,1,1029,0,8,Late
BBM33,bbm,asee_shstep07,7,1,825,2,8,Late
BBM33,bbm,asee_shstep09,9,1,1243,6,8,Late
BBM33,bbm,asee_shstep11,11,0,1143,1,8,Late
BBM33,bbm,asee_shstep13,13,0,821,4,8,Late
BBM33,bbm,asee_shstep15,15,0,984,3,8,Late
BBM33,bbm,asee_shstep17,17,0,895,5,8,Late
BBM33,bbm,asee_shstep05,5,1,946,6,9,Late
BBM33,bbm,asee_shstep07,7,1,897,1,9,Late
BBM33,bbm,asee_shstep09,9,1,1540,2,9,Late
BBM33,bbm,asee_shstep11,11,1,1207,0,9,Late
BBM33,bbm,asee_shstep13,13,0,1164,4,9,Late
BBM33,bbm,asee_shstep15,15,0,921,3,9,Late
BBM33,bbm,asee_shstep17,17,0,1101,5,9,Late
BBM33,bbm,asee_shstep05,5,1,881,6,10,Late
BBM33,bbm,asee_shstep07,7,1,858,2,10,Late
BBM33,bbm,asee_shstep09,9,1,884,4,10,Late
BBM33,bbm,asee_shstep11,11,0,1451,0,10,Late
BBM33,bbm,asee_shstep13,13,0,849,5,10,Late
BBM33,bbm,asee_shstep15,15,0,783,1,10,Late
BBM33,bbm,asee_shstep17,17,0,863,3,10,Late
SSH03,baseline,asee_shstep05,5,0,3103,0,1,Early
SSH03,baseline,asee_shstep07,7,0,1059,1,1,Early
SSH03,baseline,asee_shstep09,9,0,2113,4,1,Early
SSH03,baseline,asee_shstep11,11,0,2495,5,1,Early
SSH03,baseline,asee_shstep13,13,0,1766,2,1,Early
SSH03,baseline,asee_shstep15,15,0,1468,3,1,Early
SSH03,baseline,asee_shstep17,17,0,3524,6,1,Early
SSH03,baseline,asee_shstep05,5,1,1685,1,2,Early
SSH03,baseline,asee_shstep07,7,1,3948,3,2,Early
SSH03,baseline,asee_shstep09,9,1,2710,0,2,Early
SSH03,baseline,asee_shstep11,11,0,1754,2,2,Early
SSH03,baseline,asee_shstep13,13,0,1922,4,2,Early
SSH03,baseline,asee_shstep15,15,0,2813,6,2,Early
SSH03,baseline,asee_shstep17,17,0,1701,5,2,Early
SSH03,baseline,asee_shstep05,5,1,1531,0,3,Early
SSH03,baseline,asee_shstep07,7,1,1274,6,3,Early
SSH03,baseline,asee_shstep09,9,1,1359,1,3,Early
SSH03,baseline,asee_shstep13,13,0,1177,3,3,Early
SSH03,baseline,asee_shstep15,15,0,1981,5,3,Early
SSH03,baseline,asee_shstep17,17,0,1166,4,3,Early
SSH03,baseline,asee_shstep05,5,1,1272,2,4,Early
SSH03,baseline,asee_shstep07,7,1,1043,0,4,Early
SSH03,baseline,asee_shstep09,9,1,1891,1,4,Early
SSH03,baseline,asee_shstep13,13,0,1494,4,4,Early
SSH03,baseline,asee_shstep15,15,0,1109,3,4,Early
SSH03,baseline,asee_shstep17,17,0,966,6,4,Early
SSH03,baseline,asee_shstep05,5,1,965,5,5,Early
SSH03,baseline,asee_shstep07,7,1,1196,0,5,Early
SSH03,baseline,asee_shstep09,9,1,1793,4,5,Early
SSH03,baseline,asee_shstep11,11,0,1290,1,5,Early
SSH03,baseline,asee_shstep13,13,0,1327,3,5,Early
SSH03,baseline,asee_shstep15,15,0,973,6,5,Early
SSH03,baseline,asee_shstep17,17,0,961,2,5,Early
SSH03,baseline,asee_shstep05,5,1,769,6,6,Late
SSH03,baseline,asee_shstep07,7,1,1796,5,6,Late
SSH03,baseline,asee_shstep09,9,1,1155,3,6,Late
SSH03,baseline,asee_shstep15,15,0,1043,4,6,Late
SSH03,baseline,asee_shstep17,17,0,903,0,6,Late
SSH03,baseline,asee_shstep05,5,1,798,6,7,Late
SSH03,baseline,asee_shstep07,7,1,899,0,7,Late
SSH03,baseline,asee_shstep09,9,1,805,3,7,Late
SSH03,baseline,asee_shstep11,11,1,1770,1,7,Late
SSH03,baseline,asee_shstep13,13,0,1104,4,7,Late
SSH03,baseline,asee_shstep15,15,0,1008,5,7,Late
SSH03,baseline,asee_shstep17,17,0,798,2,7,Late
SSH03,baseline,asee_shstep05,5,1,776,4,8,Late
SSH03,baseline,asee_shstep07,7,1,880,0,8,Late
SSH03,baseline,asee_shstep09,9,1,1047,3,8,Late
SSH03,baseline,asee_shstep11,11,0,842,1,8,Late
SSH03,baseline,asee_shstep13,13,0,629,2,8,Late
SSH03,baseline,asee_shstep15,15,0,803,5,8,Late
SSH03,baseline,asee_shstep17,17,0,846,6,8,Late
SSH03,baseline,asee_shstep05,5,1,796,5,9,Late
SSH03,baseline,asee_shstep07,7,1,976,4,9,Late
SSH03,baseline,asee_shstep09,9,1,1079,0,9,Late
SSH03,baseline,asee_shstep13,13,0,839,6,9,Late
SSH03,baseline,asee_shstep15,15,0,822,3,9,Late
SSH03,baseline,asee_shstep17,17,0,928,1,9,Late
SSH03,baseline,asee_shstep05,5,1,672,3,10,Late
SSH03,baseline,asee_shstep07,7,1,803,0,10,Late
SSH03,baseline,asee_shstep09,9,0,1412,5,10,Late
SSH03,baseline,asee_shstep11,11,1,792,6,10,Late
SSH03,baseline,asee_shstep13,13,0,823,4,10,Late
SSH03,baseline,asee_shstep15,15,0,748,2,10,Late
